iso_ts,monotonic_ns,device_util_pct,renderer_util_pct,tiler_util_pct,in_use_system_memory_bytes,recovery_count,ioreg_subprocess_ms
2026-04-28T14:16:31.598658,13469646888916,0,0,0,1261240320,0,21.904
2026-04-28T14:16:31.698170,13469746916791,0,0,0,1261240320,0,21.37
2026-04-28T14:16:31.797826,13469846883750,0,0,0,1261486080,0,21.078
2026-04-28T14:16:31.898905,13469946900958,0,0,0,1261486080,0,22.134
2026-04-28T14:16:31.997178,13470046907041,0,0,0,1261289472,0,20.392
2026-04-28T14:16:32.093349,13470143161333,0,0,0,1261289472,0,20.308
2026-04-28T14:16:32.198749,13470246886416,0,0,0,1261289472,0,21.996
2026-04-28T14:16:32.295877,13470346915250,0,0,0,1261420544,0,19.101
2026-04-28T14:16:32.398077,13470446907541,0,0,0,1261420544,0,21.301
2026-04-28T14:16:32.498366,13470546905166,0,0,0,1490845696,0,21.599
2026-04-28T14:16:32.599686,13470646916333,0,0,0,1490845696,0,22.905
2026-04-28T14:16:32.697412,13470746892875,0,0,0,1491124224,0,20.651
2026-04-28T14:16:32.798102,13470846894625,0,0,0,1491075072,0,21.34
2026-04-28T14:16:32.901174,13470946893583,0,0,0,1491075072,0,24.405
2026-04-28T14:16:32.997496,13471045941375,0,0,0,1490878464,0,21.67
2026-04-28T14:16:33.099901,13471146908208,0,0,0,1490878464,0,23.108
2026-04-28T14:16:33.196141,13471246895375,0,0,0,1490878464,0,19.377
2026-04-28T14:16:33.296893,13471346911583,0,0,0,1491009536,0,20.097
2026-04-28T14:16:33.397695,13471446916750,0,0,0,1491009536,0,20.91
2026-04-28T14:16:33.493637,13471541984666,0,0,0,1514782720,0,21.781
2026-04-28T14:16:33.597648,13471645938291,0,0,0,1514782720,0,21.842
2026-04-28T14:16:33.698519,13471746925625,0,0,0,1514979328,0,21.711
