axis,complexity_level,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
write_tid_threadcount,1024,2,31,5838331017166,5838331125833,5838331132916,7083,9416,4042,190708,204166
write_tid_threadcount,1024,2,32,5838331453666,5838331568708,5838331575750,7042,13958,5708,184417,204083
write_tid_threadcount,1024,2,33,5838331893708,5838332007666,5838332014500,6834,10208,3834,184125,198167
write_tid_threadcount,1024,2,34,5838332295500,5838332372416,5838332378916,6500,9708,3458,123375,136541
write_tid_threadcount,1024,2,35,5838332630583,5838332759750,5838332766541,6791,11875,3625,204625,220125
write_tid_threadcount,1024,2,36,5838333073250,5838333185458,5838333192583,7125,12583,4542,180417,197542
write_tid_threadcount,1024,2,37,5838333508791,5838333614875,5838333621958,7083,13833,4417,172750,191000
write_tid_threadcount,1024,2,38,5838333924375,5838334034500,5838334041208,6708,14333,5167,160792,180292
write_tid_threadcount,1024,2,39,5838334261250,5838334335708,5838334342375,6667,11208,3584,128750,143542
write_tid_threadcount,1024,2,40,5838334598833,5838334675458,5838334681958,6500,10417,3167,134125,147709
write_tid_threadcount,1024,2,41,5838334915333,5838334990291,5838334996833,6542,10708,3292,121958,135958
write_tid_threadcount,1024,2,42,5838335226833,5838335302666,5838335309333,6667,9917,3083,118709,131709
write_tid_threadcount,1024,2,43,5838335508916,5838335586375,5838335592875,6500,10500,3500,122459,136459
write_tid_threadcount,1024,2,44,5838335806208,5838335883333,5838335889958,6625,11834,5250,120041,137125
write_tid_threadcount,1024,2,45,5838336100708,5838336173708,5838336180208,6500,10666,3917,119125,133708
write_tid_threadcount,1024,2,46,5838336403958,5838336482208,5838336488958,6750,11708,3833,119542,135083
write_tid_threadcount,1024,2,47,5838336693541,5838336760750,5838336767291,6541,8542,2875,114000,125417
write_tid_threadcount,1024,2,48,5838336975333,5838337049000,5838337055541,6541,11042,3666,112750,127458
write_tid_threadcount,1024,2,49,5838337242625,5838337316958,5838337323458,6500,10375,3208,124458,138041
write_tid_threadcount,1024,2,50,5838337537291,5838337606791,5838337613458,6667,8916,3209,115416,127541
write_tid_threadcount,1024,2,51,5838337929666,5838338003291,5838338009958,6667,9541,3584,116125,129250
write_tid_threadcount,1024,2,52,5838338201500,5838338274750,5838338281375,6625,8458,3542,119500,131500
write_tid_threadcount,1024,2,53,5838338488125,5838338558750,5838338565250,6500,9625,3375,114625,127625
write_tid_threadcount,1024,2,54,5838338761083,5838338835500,5838338842083,6583,10334,3083,121708,135125
write_tid_threadcount,1024,2,55,5838339045041,5838339115750,5838339122458,6708,9250,3708,118042,131000
write_tid_threadcount,1024,2,56,5838339325000,5838339401375,5838339408000,6625,12709,4250,118333,135292
write_tid_threadcount,1024,2,57,5838339605500,5838339674708,5838339681375,6667,9084,3083,112667,124834
write_tid_threadcount,1024,2,58,5838339878666,5838339951916,5838339958458,6542,10333,2917,117292,130542
write_tid_threadcount,1024,2,59,5838340155291,5838340230541,5838340237041,6500,9834,3000,125083,137917
write_tid_threadcount,1024,2,60,5838340449000,5838340521125,5838340527708,6583,9833,3000,116000,128833
write_tid_threadcount,1024,2,61,5838340722958,5838340797208,5838340803875,6667,10667,3166,118625,132458
write_tid_threadcount,1024,2,62,5838341001833,5838341075500,5838341082166,6666,10458,2875,120042,133375
write_tid_threadcount,1024,2,63,5838341294416,5838341367125,5838341373833,6708,10375,3125,119541,133041
write_tid_threadcount,1024,2,64,5838341579708,5838341653125,5838341659750,6625,10500,3042,120583,134125
write_tid_threadcount,1024,2,65,5838341866833,5838341940208,5838341946791,6583,10125,3000,119083,132208
write_tid_threadcount,1024,2,66,5838342148541,5838342223250,5838342230000,6750,10375,2833,121208,134416
write_tid_threadcount,1024,2,67,5838342432125,5838342505375,5838342512000,6625,10333,2750,120500,133583
write_tid_threadcount,1024,2,68,5838342717166,5838342790166,5838342796833,6667,10084,3000,119625,132709
write_tid_threadcount,1024,2,69,5838343003791,5838343076958,5838343083750,6792,9916,2917,121125,133958
write_tid_threadcount,1024,2,70,5838343288416,5838343362333,5838343369041,6708,10125,3042,120833,134000
write_tid_threadcount,1024,2,71,5838343572916,5838343643250,5838343649916,6666,8208,3083,123417,134708
write_tid_threadcount,1024,2,72,5838343855250,5838343931416,5838343938166,6750,9666,3292,119375,132333
write_tid_threadcount,1024,2,73,5838344134583,5838344204041,5838344210708,6667,9125,3125,111334,123584
write_tid_threadcount,1024,2,74,5838344398375,5838344471125,5838344477833,6708,9833,2875,116500,129208
write_tid_threadcount,1024,2,75,5838344674291,5838344742083,5838344748791,6708,8083,2750,115417,126250
write_tid_threadcount,1024,2,76,5838344940958,5838345014083,5838345020583,6500,10084,3125,116958,130167
write_tid_threadcount,1024,2,77,5838345224000,5838345292083,5838345298708,6625,8625,3000,111500,123125
write_tid_threadcount,1024,2,78,5838345494250,5838345561416,5838345567916,6500,7750,2917,115583,126250
write_tid_threadcount,1024,2,79,5838345757375,5838345826583,5838345833083,6500,9292,2708,111417,123417
write_tid_threadcount,1024,2,80,5838346029541,5838346211750,5838346218458,6708,12167,3750,223166,239083
write_tid_threadcount,1024,2,81,5838346420500,5838346489458,5838346496125,6667,8666,2875,116750,128291
write_tid_threadcount,1024,2,82,5838346692583,5838346764875,5838346771583,6708,10333,3167,117833,131333
write_tid_threadcount,1024,2,83,5838346971333,5838347038958,5838347045625,6667,8917,3333,112917,125167
write_tid_threadcount,1024,2,84,5838347236708,5838347315875,5838347322416,6541,12916,3584,114708,131208
write_tid_threadcount,1024,2,85,5838347512875,5838347580291,5838347586875,6584,8625,2958,114750,126333
write_tid_threadcount,1024,2,86,5838347776625,5838347847666,5838347854208,6542,7959,2666,119625,130250
write_tid_threadcount,1024,2,87,5838348044625,5838348108750,5838348115250,6500,7750,2709,106500,116959
write_tid_threadcount,1024,2,88,5838348313958,5838348379458,5838348386083,6625,7542,2625,108125,118292
write_tid_threadcount,1024,2,89,5838348581291,5838348652916,5838348659583,6667,10167,3083,114500,127750
write_tid_threadcount,1024,2,90,5838348849625,5838348920583,5838348927125,6542,9541,3792,115250,128583
write_tid_threadcount,1024,2,91,5838349120166,5838349191500,5838349198166,6666,9584,3000,116875,129459
write_tid_threadcount,1024,2,92,5838349386416,5838349456916,5838349463541,6625,11584,3375,119333,134292
write_tid_threadcount,1024,2,93,5838349674458,5838349743416,5838349749958,6542,9292,3166,114000,126458
write_tid_threadcount,1024,2,94,5838349944416,5838350016000,5838350022583,6583,8792,2958,113542,125292
write_tid_threadcount,1024,2,95,5838350211375,5838350280791,5838350287458,6667,9916,3167,113000,126083
write_tid_threadcount,1024,2,96,5838350484291,5838350552500,5838350559166,6666,8666,2834,108958,120458
write_tid_threadcount,1024,2,97,5838350747791,5838350817958,5838350824458,6500,8500,2958,115542,127000
write_tid_threadcount,1024,2,98,5838351014208,5838351086375,5838351093166,6791,9584,2916,119167,131667
write_tid_threadcount,1024,2,99,5838351292166,5838351369166,5838351375833,6667,9542,3333,120084,132959
write_tid_threadcount,1024,2,100,5838351578791,5838351656791,5838351663333,6542,9625,2875,124750,137250
write_tid_threadcount,1024,2,101,5838351867625,5838351939041,5838351945708,6667,9666,3167,114333,127166
write_tid_threadcount,1024,2,102,5838352151125,5838352221083,5838352227750,6667,9333,2750,114500,126583
write_tid_threadcount,1024,2,103,5838352434083,5838352504833,5838352511458,6625,9292,3208,113959,126459
write_tid_threadcount,1024,2,104,5838352710333,5838352784416,5838352791125,6709,9292,3208,125334,137834
write_tid_threadcount,1024,2,105,5838352998458,5838353076250,5838353082791,6541,9167,2500,128667,140334
write_tid_threadcount,1024,2,106,5838353291416,5838353362083,5838353368750,6667,9541,3292,117958,130791
write_tid_threadcount,1024,2,107,5838353579875,5838353651958,5838353658708,6750,10250,3000,113250,126500
write_tid_threadcount,1024,2,108,5838353845666,5838353918833,5838353925541,6708,14166,3042,115667,132875
write_tid_threadcount,1024,2,109,5838354136916,5838354208375,5838354214916,6541,12083,3334,117833,133250
write_tid_threadcount,1024,2,110,5838354405041,5838354534125,5838354540625,6500,8666,2667,173417,184750
write_tid_threadcount,1024,2,111,5838354740208,5838354806458,5838354812958,6500,7875,2584,115958,126417
write_tid_threadcount,1024,2,112,5838355010458,5838355074125,5838355080666,6541,7209,2750,112750,122709
write_tid_threadcount,1024,2,113,5838355267375,5838355334208,5838355340875,6667,8916,2834,105916,117666
write_tid_threadcount,1024,2,114,5838355529833,5838355598666,5838355605500,6834,9208,2834,111583,123625
write_tid_threadcount,1024,2,115,5838355790125,5838355854875,5838355861541,6666,7167,2458,110708,120333
write_tid_threadcount,1024,2,116,5838356047916,5838356116625,5838356123208,6583,8666,2959,113208,124833
write_tid_threadcount,1024,2,117,5838356313916,5838356384500,5838356391375,6875,9416,2875,119750,132041
write_tid_threadcount,1024,2,118,5838356576208,5838356640791,5838356647291,6500,7667,2625,111542,121834
write_tid_threadcount,1024,2,119,5838356837833,5838356902083,5838356908625,6542,7166,2417,110042,119625
write_tid_threadcount,1024,2,120,5838357093916,5838357157500,5838357164125,6625,7166,2375,109334,118875
write_tid_threadcount,1024,2,121,5838357365375,5838357439958,5838357446625,6667,11250,3959,116416,131625
write_tid_threadcount,1024,2,122,5838357633750,5838357700166,5838357706833,6667,8333,2583,112709,123625
write_tid_threadcount,1024,2,123,5838357906083,5838357973916,5838357980541,6625,7667,2708,113084,123459
write_tid_threadcount,1024,2,124,5838358170333,5838358239625,5838358246416,6791,9167,2792,116000,127959
write_tid_threadcount,1024,2,125,5838358443416,5838358511958,5838358518458,6500,9125,2833,113250,125208
write_tid_threadcount,1024,2,126,5838358709500,5838358779625,5838358786250,6625,9291,2792,114833,126916
write_tid_threadcount,1024,2,127,5838358974208,5838359038416,5838359045083,6667,7417,2458,107959,117834
write_tid_threadcount,1024,2,128,5838359227708,5838359291833,5838359298541,6708,7125,2500,108042,117667
write_tid_threadcount,1024,2,129,5838359479791,5838359547500,5838359554166,6666,9792,2791,108834,121417
write_tid_threadcount,1024,2,130,5838359738333,5838359802791,5838359809625,6834,8000,2791,108334,119125
write_tid_threadcount,1024,2,131,5838359991208,5838360054541,5838360061208,6667,7875,2417,110083,120375
write_tid_threadcount,1024,2,132,5838360244208,5838360307583,5838360314083,6500,7459,2666,105709,115834
write_tid_threadcount,1024,2,133,5838360501000,5838360572541,5838360579041,6500,9750,3375,121083,134208
write_tid_threadcount,1024,2,134,5838360776291,5838360842458,5838360849125,6667,7166,2417,110125,119708
write_tid_threadcount,1024,2,135,5838361033458,5838361100333,5838361107000,6667,8167,2792,113750,124709
write_tid_threadcount,1024,2,136,5838361292708,5838361360583,5838361367250,6667,8291,2750,110709,121750
write_tid_threadcount,1024,2,137,5838361557500,5838361625500,5838361632000,6500,8958,2708,112417,124083
write_tid_threadcount,1024,2,138,5838361822416,5838361889333,5838361896041,6708,8417,2750,110916,122083
write_tid_threadcount,1024,2,139,5838362092625,5838362156791,5838362163458,6667,6542,2208,112250,121000
write_tid_threadcount,1024,2,140,5838362348541,5838362415500,5838362422125,6625,8083,2750,110625,121458
write_tid_threadcount,1024,2,141,5838362610083,5838362677916,5838362684583,6667,8709,2500,111958,123167
write_tid_threadcount,1024,2,142,5838362918250,5838362986541,5838362993083,6542,8542,2458,111209,122209
write_tid_threadcount,1024,2,143,5838363183583,5838363248416,5838363255083,6667,7875,2625,110084,120584
write_tid_threadcount,1024,2,144,5838363444166,5838363509375,5838363515875,6500,7375,2500,106958,116833
write_tid_threadcount,1024,2,145,5838363699833,5838363762916,5838363769583,6667,7167,2250,112542,121959
write_tid_threadcount,1024,2,146,5838363960083,5838364024916,5838364031541,6625,7333,2250,108708,118291
write_tid_threadcount,1024,2,147,5838364213250,5838364277416,5838364284125,6709,6833,2375,108042,117250
write_tid_threadcount,1024,2,148,5838364462250,5838364529958,5838364536625,6667,8583,2750,116125,127458
write_tid_threadcount,1024,2,149,5838364731833,5838364802208,5838364808708,6500,9542,3250,109000,121792
write_tid_threadcount,1024,2,150,5838364992000,5838365058833,5838365065541,6708,7333,2417,148792,158542
write_tid_threadcount,1024,2,151,5838365276541,5838365329958,5838365336583,6625,7875,2833,88292,99000
write_tid_threadcount,1024,2,152,5838365485041,5838365537416,5838365543916,6500,6583,2209,91166,99958
write_tid_threadcount,1024,2,153,5838365699250,5838365751291,5838365757791,6500,6375,2125,90958,99458
write_tid_threadcount,1024,2,154,5838365910750,5838365963875,5838365970541,6666,7500,2083,96417,106000
write_tid_threadcount,1024,2,155,5838366133625,5838366184791,5838366191458,6667,7250,2167,90458,99875
write_tid_threadcount,1024,2,156,5838366344125,5838366395666,5838366402500,6834,6584,2083,91333,100000
write_tid_threadcount,1024,2,157,5838366556500,5838366607583,5838366614250,6667,6417,2083,92750,101250
write_tid_threadcount,1024,2,158,5838366779583,5838366844291,5838366850916,6625,12167,4291,95959,112417
write_tid_threadcount,1024,2,159,5838367007375,5838367061375,5838367068041,6666,7125,2208,93667,103000
write_tid_threadcount,1024,2,160,5838367224500,5838367278375,5838367285000,6625,6542,2416,97125,106083
write_tid_threadcount,1024,2,161,5838367448916,5838367501833,5838367508416,6583,7750,2375,116583,126708
write_tid_threadcount,1024,2,162,5838367687666,5838367740166,5838367746833,6667,8000,2666,87209,97875
write_tid_threadcount,1024,2,163,5838367897375,5838367948375,5838367955000,6625,6833,2125,87750,96708
write_tid_threadcount,1024,2,164,5838368100791,5838368151166,5838368157833,6667,6500,2416,89542,98458
write_tid_threadcount,1024,2,165,5838368316500,5838368370541,5838368377166,6625,7500,2375,90750,100625
write_tid_threadcount,1024,2,166,5838368533125,5838368585833,5838368592583,6750,8125,3000,90959,102084
write_tid_threadcount,1024,2,167,5838368743958,5838368795625,5838368802333,6708,7584,2458,87333,97375
write_tid_threadcount,1024,2,168,5838368959458,5838369013375,5838369019875,6500,7125,2250,89500,98875
write_tid_threadcount,1024,2,169,5838369169416,5838369222458,5838369228958,6500,6625,2417,92208,101250
write_tid_threadcount,1024,2,170,5838369384875,5838369437041,5838369443666,6625,7125,2292,91041,100458
write_tid_threadcount,1024,2,171,5838369599916,5838369654125,5838369660625,6500,6833,2458,91000,100291
write_tid_threadcount,1024,2,172,5838369806750,5838369858250,5838369864875,6625,6833,2292,90250,99375
write_tid_threadcount,1024,2,173,5838370016166,5838370067250,5838370073750,6500,6250,2083,90959,99292
write_tid_threadcount,1024,2,174,5838370229958,5838370283625,5838370290541,6916,7084,2083,91542,100709
write_tid_threadcount,1024,2,175,5838370443625,5838370496625,5838370503125,6500,6584,2166,91292,100042
write_tid_threadcount,1024,2,176,5838370654000,5838370704875,5838370711583,6708,6167,1958,90834,98959
write_tid_threadcount,1024,2,177,5838370867833,5838370923333,5838370929833,6500,7625,2500,96875,107000
write_tid_threadcount,1024,2,178,5838371210875,5838371263916,5838371270458,6542,6125,2209,90541,98875
write_tid_threadcount,1024,2,179,5838371417916,5838371469208,5838371475833,6625,6416,2042,88208,96666
write_tid_threadcount,1024,2,180,5838371624833,5838371678916,5838371685416,6500,7917,3000,92208,103125
write_tid_threadcount,1024,2,181,5838371841583,5838371892750,5838371899375,6625,6333,2083,86750,95166
write_tid_threadcount,1024,2,182,5838372040500,5838372092333,5838372098958,6625,6917,2333,91125,100375
write_tid_threadcount,1024,2,183,5838372252583,5838372306208,5838372312916,6708,7208,2625,92292,102125
write_tid_threadcount,1024,2,184,5838372475541,5838372527750,5838372534416,6666,6958,2583,90417,99958
write_tid_threadcount,1024,2,185,5838372694708,5838372747833,5838372754458,6625,6500,2167,88167,96834
write_tid_threadcount,1024,2,186,5838372907916,5838372960416,5838372967083,6667,7125,2291,90417,99833
write_tid_threadcount,1024,2,187,5838373121000,5838373171625,5838373178333,6708,6500,2000,84042,92542
write_tid_threadcount,1024,2,188,5838373331375,5838373382541,5838373389041,6500,7000,2167,91375,100542
write_tid_threadcount,1024,2,189,5838373547583,5838373598291,5838373604916,6625,7041,2250,89209,98500
write_tid_threadcount,1024,2,190,5838373758458,5838373810791,5838373817458,6667,6291,2334,95833,104458
write_tid_threadcount,1024,2,191,5838373982666,5838374033291,5838374040000,6709,6167,2916,86500,95583
write_tid_threadcount,1024,2,192,5838374189208,5838374240125,5838374246791,6666,6291,2042,88458,96791
write_tid_threadcount,1024,2,193,5838374401125,5838374453333,5838374459958,6625,8458,2667,125916,137041
write_tid_threadcount,1024,2,194,5838374649833,5838374699416,5838374706041,6625,6875,2583,86542,96000
write_tid_threadcount,1024,2,195,5838374864958,5838374919750,5838374926291,6541,8583,2542,90833,101958
write_tid_threadcount,1024,2,196,5838375076791,5838375128666,5838375135250,6584,7750,1958,87417,97125
write_tid_threadcount,1024,2,197,5838375285708,5838375336500,5838375343083,6583,7209,2375,87500,97084
write_tid_threadcount,1024,2,198,5838375492625,5838375541666,5838375548375,6709,5583,1834,88250,95667
write_tid_threadcount,1024,2,199,5838375697291,5838375747916,5838375754625,6709,7250,2125,91708,101083
write_tid_threadcount,1024,2,200,5838375919208,5838375972125,5838375978791,6666,7084,2291,95709,105084
write_tid_threadcount,1024,2,201,5838376145958,5838376198583,5838376205291,6708,7875,2584,90166,100625
write_tid_threadcount,1024,2,202,5838376365625,5838376418333,5838376425125,6792,7542,2291,94417,104250
write_tid_threadcount,1024,2,203,5838376590500,5838376643833,5838376650458,6625,7875,2250,91166,101291
write_tid_threadcount,1024,2,204,5838376809583,5838376862666,5838376869166,6500,6875,2458,82667,92000
write_tid_threadcount,1024,2,205,5838377007625,5838377059250,5838377065833,6583,7458,2458,83667,93583
write_tid_threadcount,1024,2,206,5838377204583,5838377253125,5838377259625,6500,6041,2125,81375,89541
write_tid_threadcount,1024,2,207,5838377401750,5838377452708,5838377459208,6500,5750,2333,84375,92458
write_tid_threadcount,1024,2,208,5838377644375,5838377727375,5838377733916,6541,23541,10625,103584,137750
write_tid_threadcount,1024,2,209,5838377907541,5838377958500,5838377965166,6666,6208,2125,92875,101208
write_tid_threadcount,1024,2,210,5838378122291,5838378173125,5838378180000,6875,5875,1875,94709,102459
write_tid_threadcount,1024,2,211,5838378340291,5838378392583,5838378399291,6708,7916,2084,92791,102791
write_tid_threadcount,1024,2,212,5838378559875,5838378611583,5838378618125,6542,7042,1875,94208,103125
write_tid_threadcount,1024,2,213,5838378784375,5838378835291,5838378841958,6667,6792,1792,94291,102875
write_tid_threadcount,1024,2,214,5838379001916,5838379053000,5838379059750,6750,7625,1875,92417,101917
write_tid_threadcount,1024,2,215,5838379222833,5838379274375,5838379281083,6708,7334,1958,93250,102542
write_tid_threadcount,1024,2,216,5838379567500,5838379619125,5838379625833,6708,7208,2042,93292,102542
write_tid_threadcount,1024,2,217,5838379785875,5838379837666,5838379844375,6709,7667,1917,92750,102334
write_tid_threadcount,1024,2,218,5838380002458,5838380053833,5838380060583,6750,7208,1917,93042,102167
write_tid_threadcount,1024,2,219,5838380219041,5838380270666,5838380277416,6750,7416,1917,93167,102500
write_tid_threadcount,1024,2,220,5838380436541,5838380487708,5838380494458,6750,7542,1958,92208,101708
write_tid_threadcount,1024,2,221,5838380657125,5838380707666,5838380714291,6625,6917,1833,93625,102375
write_tid_threadcount,1024,2,222,5838380875625,5838380926541,5838380933291,6750,7000,2000,92125,101125
write_tid_threadcount,1024,2,223,5838381090458,5838381141916,5838381148583,6667,7500,1834,93166,102500
write_tid_threadcount,1024,2,224,5838381306208,5838381357625,5838381364291,6666,7417,1917,92416,101750
write_tid_threadcount,1024,2,225,5838381525916,5838381576291,5838381582833,6542,6875,2000,91000,99875
write_tid_threadcount,1024,2,226,5838381736375,5838381786958,5838381793666,6708,6750,2125,88917,97792
write_tid_threadcount,1024,2,227,5838381943791,5838381998666,5838382005375,6709,11083,1792,88250,101125
write_tid_threadcount,1024,2,228,5838382153916,5838382205500,5838382212083,6583,6625,2000,88875,97500
write_tid_threadcount,1024,2,229,5838382371041,5838382420250,5838382426791,6541,6458,2334,84458,93250
write_tid_threadcount,1024,2,230,5838382578541,5838382634416,5838382641083,6667,7583,2583,96917,107083
write_tid_threadcount,1024,2,231,5838382800708,5838382851083,5838382857833,6750,6417,2167,85541,94125
write_tid_threadcount,1024,2,232,5838383012083,5838383068166,5838383074708,6542,9417,3291,86542,99250
write_tid_threadcount,1024,2,233,5838383220916,5838383271000,5838383277500,6500,6833,2375,81500,90708
write_tid_threadcount,1024,2,234,5838383426416,5838383478041,5838383484666,6625,7541,2584,84208,94333
write_tid_threadcount,1024,2,235,5838383630500,5838383681916,5838383688541,6625,6791,2667,83625,93083
write_tid_threadcount,1024,2,236,5838383828333,5838383878583,5838383885250,6667,6208,2500,86542,95250
write_tid_threadcount,1024,2,237,5838384034833,5838384084166,5838384090791,6625,7334,2583,79417,89334
write_tid_threadcount,1024,2,238,5838384277791,5838384326583,5838384333166,6583,6000,2458,107709,116167
write_tid_threadcount,1024,2,239,5838384510833,5838384566041,5838384572666,6625,8042,3042,109291,120375
write_tid_threadcount,1024,2,240,5838384750041,5838384805791,5838384812458,6667,7291,2709,91791,101791
write_tid_threadcount,1024,2,241,5838384964000,5838385020500,5838385027000,6500,8250,2958,90667,101875
write_tid_threadcount,1024,2,242,5838385174166,5838385226375,5838385232875,6500,7625,2750,85375,95750
write_tid_threadcount,1024,2,243,5838385385416,5838385438916,5838385445583,6667,7416,3292,85125,95833
write_tid_threadcount,1024,2,244,5838385591625,5838385647458,5838385654083,6625,7041,2375,90709,100125
write_tid_threadcount,1024,2,245,5838385808791,5838385859833,5838385866500,6667,6292,2500,94625,103417
write_tid_threadcount,1024,2,246,5838386030375,5838386084541,5838386091208,6667,6750,2292,93708,102750
write_tid_threadcount,1024,2,247,5838386251458,5838386345250,5838386351791,6541,7625,2250,133834,143709
write_tid_threadcount,1024,2,248,5838386518333,5838386573750,5838386580416,6666,7000,2250,93958,103208
write_tid_threadcount,1024,2,249,5838386735333,5838386792041,5838386798708,6667,7875,2875,90834,101584
write_tid_threadcount,1024,2,250,5838386960625,5838387014166,5838387020791,6625,6958,2167,89375,98500
write_tid_threadcount,1024,2,251,5838387179125,5838387229375,5838387235875,6500,6416,2167,89708,98291
write_tid_threadcount,1024,2,252,5838387387000,5838387439708,5838387446333,6625,7708,2084,88583,98375
write_tid_threadcount,1024,2,253,5838387602000,5838387658750,5838387665375,6625,9375,2792,90166,102333
write_tid_threadcount,1024,2,254,5838387891375,5838387943625,5838387950125,6500,8292,2958,90459,101709
write_tid_threadcount,1024,2,255,5838388107458,5838388164541,5838388171125,6584,7875,2833,94042,104750
write_tid_threadcount,1024,2,256,5838388321875,5838388373833,5838388380291,6458,7208,2209,91000,100417
write_tid_threadcount,1024,2,257,5838388536333,5838388591041,5838388597500,6459,8083,2709,91833,102625
write_tid_threadcount,1024,2,258,5838388756416,5838388807916,5838388814416,6500,6667,2250,91833,100750
write_tid_threadcount,1024,2,259,5838388970416,5838389020375,5838389027041,6666,6375,1791,89500,97666
write_tid_threadcount,1024,2,260,5838389179541,5838389227458,5838389234125,6667,5916,2125,86000,94041
write_tid_threadcount,1024,2,261,5838389389833,5838389443666,5838389450208,6542,7875,2834,89833,100542
write_tid_threadcount,1024,2,262,5838389601166,5838389651583,5838389658041,6458,7166,2125,89000,98291
write_tid_threadcount,1024,2,263,5838389814750,5838389864208,5838389870708,6500,6875,2458,85000,94333
write_tid_threadcount,1024,2,264,5838390023708,5838390074333,5838390080833,6500,6500,2042,89542,98084
write_tid_threadcount,1024,2,265,5838390232833,5838390286291,5838390292958,6667,7083,2750,90334,100167
write_tid_threadcount,1024,2,266,5838390443541,5838390492375,5838390499041,6666,5916,1875,88667,96458
write_tid_threadcount,1024,2,267,5838390650041,5838390703916,5838390710583,6667,6708,2875,92625,102208
write_tid_threadcount,1024,2,268,5838390869833,5838390925333,5838390932000,6667,6416,2542,91125,100083
write_tid_threadcount,1024,2,269,5838391084541,5838391136791,5838391143291,6500,7500,2708,89542,99750
write_tid_threadcount,1024,2,270,5838391301083,5838391355625,5838391362291,6666,8667,2625,90125,101417
write_tid_threadcount,1024,2,271,5838391517291,5838391570083,5838391576750,6667,7750,2958,81584,92292
write_tid_threadcount,1024,2,272,5838391710708,5838391759083,5838391765583,6500,6125,2459,77791,86375
write_tid_threadcount,1024,2,273,5838391897458,5838391946291,5838391952791,6500,6041,2292,83708,92041
write_tid_threadcount,1024,2,274,5838392092750,5838392141333,5838392148000,6667,7375,2875,77833,88083
write_tid_threadcount,1024,2,275,5838392275625,5838392325333,5838392331958,6625,6583,2459,76416,85458
write_tid_threadcount,1024,2,276,5838392461625,5838392509791,5838392516458,6667,6125,2500,77250,85875
write_tid_threadcount,1024,2,277,5838392646416,5838392695416,5838392702125,6709,5625,2083,78875,86583
write_tid_threadcount,1024,2,278,5838392830166,5838392878875,5838392885541,6666,5708,2167,79625,87500
write_tid_threadcount,1024,2,279,5838393021166,5838393072041,5838393078708,6667,7042,2541,84125,93708
write_tid_threadcount,1024,2,280,5838393213666,5838393264708,5838393271208,6500,6208,2500,81709,90417
write_tid_threadcount,1024,2,281,5838393404958,5838393453625,5838393460291,6666,6375,2334,79000,87709
write_tid_threadcount,1024,2,282,5838393599791,5838393655875,5838393662541,6666,8083,4167,83083,95333
write_tid_threadcount,1024,2,283,5838393794208,5838393842583,5838393849208,6625,5958,2375,77333,85666
write_tid_threadcount,1024,2,284,5838393981333,5838394030625,5838394037250,6625,5834,2458,82208,90500
write_tid_threadcount,1024,2,285,5838394174000,5838394224125,5838394230666,6541,5750,2417,81083,89250
write_tid_threadcount,1024,2,286,5838394364166,5838394415041,5838394421541,6500,5958,2375,86375,94708
write_tid_threadcount,1024,2,287,5838394564958,5838394616708,5838394623375,6667,7083,2417,82542,92042
write_tid_threadcount,1024,2,288,5838394757458,5838394808333,5838394814958,6625,5958,2250,82292,90500
write_tid_threadcount,1024,2,289,5838394946791,5838394996791,5838395003458,6667,5875,2125,80625,88625
write_tid_threadcount,1024,2,290,5838395134208,5838395186125,5838395192750,6625,6125,2041,82417,90583
write_tid_threadcount,1024,2,291,5838395323250,5838395374583,5838395381125,6542,5833,2542,81167,89542
write_tid_threadcount,1024,2,292,5838395508708,5838395560208,5838395566916,6708,5750,2416,81042,89208
write_tid_threadcount,1024,2,293,5838395691833,5838395740583,5838395747250,6667,5583,2167,78250,86000
write_tid_threadcount,1024,2,294,5838395876250,5838395926875,5838395933541,6666,5750,2292,81291,89333
write_tid_threadcount,1024,2,295,5838396063041,5838396195375,5838396202083,6708,5791,2209,165041,173041
write_tid_threadcount,1024,2,296,5838396343250,5838396394750,5838396401500,6750,7292,2583,81375,91250
write_tid_threadcount,1024,2,297,5838396536541,5838396587000,5838396593500,6500,6042,2291,80917,89250
write_tid_threadcount,1024,2,298,5838396725625,5838396777125,5838396783625,6500,6542,2291,81459,90292
write_tid_threadcount,1024,2,299,5838396913416,5838396963958,5838396970625,6667,6250,2291,80459,89000
write_tid_threadcount,1536,2,0,5840408523166,5840408589125,5840408595625,6500,8166,2542,109875,120583
write_tid_threadcount,1536,2,1,5840408781583,5840408856583,5840408863416,6833,7209,2791,125625,135625
write_tid_threadcount,1536,2,2,5840409062875,5840409134708,5840409141375,6667,7292,2541,121625,131458
write_tid_threadcount,1536,2,3,5840409339000,5840409415541,5840409422333,6792,8334,2833,125292,136459
write_tid_threadcount,1536,2,4,5840409619125,5840409690833,5840409697541,6708,7292,2708,122625,132625
write_tid_threadcount,1536,2,5,5840409896583,5840409969166,5840409975791,6625,7209,2708,122458,132375
write_tid_threadcount,1536,2,6,5840410171916,5840410240875,5840410247666,6791,7333,2583,115000,124916
write_tid_threadcount,1536,2,7,5840410443541,5840410517291,5840410523958,6667,6125,2250,125333,133708
