warmup_kind,K,sleep_s,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
fma_loop,5,0.001,21,5069695602625,5069695828666,5069695835458,6792,50875,15792,255542,322209
fma_loop,5,0.001,22,5069699536416,5069699667208,5069699673708,6500,35792,12583,165083,213458
fma_loop,5,0.001,23,5069703221083,5069703369083,5069703375625,6542,37833,14750,194459,247042
fma_loop,5,0.001,24,5069706865166,5069707003958,5069707010791,6833,35667,13000,187292,235959
fma_loop,5,0.001,25,5069710464125,5069710587833,5069710594083,6250,34375,12792,165916,213083
fma_loop,5,0.001,26,5069713744125,5069713893166,5069713899791,6625,36167,13125,195541,244833
fma_loop,5,0.001,27,5069717375791,5069717522541,5069717529333,6792,37375,12292,196208,245875
fma_loop,5,0.001,28,5069721163250,5069721288750,5069721295333,6583,35042,12125,160875,208042
fma_loop,5,0.001,29,5069724799500,5069724934250,5069724940666,6416,36125,13334,166958,216417
fma_loop,5,0.001,30,5069728429833,5069728557375,5069728563875,6500,35833,13000,159834,208667
fma_loop,5,0.001,31,5069732007791,5069732141666,5069732148083,6417,34917,12625,169292,216834
fma_loop,5,0.001,32,5069735588666,5069735735083,5069735741750,6667,35792,12291,189542,237625
fma_loop,5,0.001,33,5069739222041,5069739369208,5069739375500,6292,38417,13625,189000,241042
fma_loop,5,0.001,34,5069742134416,5069742245000,5069742251750,6750,26375,7833,143708,177916
fma_loop,5,0.001,35,5069745362375,5069745494375,5069745500958,6583,18541,6292,180000,204833
fma_loop,5,0.001,36,5069748369500,5069748472833,5069748479250,6417,24459,6083,127292,157834
fma_loop,5,0.001,37,5069752341333,5069752465291,5069752471625,6334,20083,7792,184792,212667
fma_loop,5,0.001,38,5069755958000,5069756059083,5069756065708,6625,17000,6250,167125,190375
fma_loop,5,0.001,39,5069759438083,5069759545125,5069759551250,6125,11458,4667,173042,189167
fma_loop,20,0.001,0,5070769714375,5070769793583,5070769800000,6417,11250,3917,137500,152667
fma_loop,20,0.001,1,5070776331916,5070776413458,5070776419916,6458,11500,3833,142959,158292
fma_loop,20,0.001,2,5070782645708,5070782726375,5070782732541,6166,11375,3542,137583,152500
fma_loop,20,0.001,3,5070789445166,5070789524500,5070789530750,6250,10417,3625,142792,156834
fma_loop,20,0.001,4,5070795907041,5070795994125,5070796000541,6416,17375,3792,138333,159500
fma_loop,20,0.001,5,5070802268958,5070802346416,5070802352875,6459,9917,3125,141333,154375
fma_loop,20,0.001,6,5070809033916,5070809111583,5070809117875,6292,10250,3167,135375,148792
fma_loop,20,0.001,7,5070815431166,5070815510375,5070815516625,6250,10333,3417,145083,158833
fma_loop,20,0.001,8,5070821821208,5070821895625,5070821902041,6416,8250,3250,138459,149959
fma_loop,20,0.001,9,5070828117333,5070828189250,5070828195625,6375,8125,3000,134375,145500
fma_loop,20,0.001,10,5070834504166,5070834577583,5070834583625,6042,8500,3500,130458,142458
fma_loop,20,0.001,11,5070841061916,5070841140000,5070841146166,6166,8416,3209,158916,170541
fma_loop,20,0.001,12,5070847464458,5070847569416,5070847576208,6792,8459,2458,167792,178709
fma_loop,20,0.001,13,5070853817791,5070853922791,5070853929791,7000,8500,2666,353709,364875
fma_loop,20,0.001,14,5070860466583,5070860550041,5070860556250,6209,7792,2333,148834,158959
fma_loop,20,0.001,15,5070866787458,5070866861250,5070866867375,6125,9250,3209,129458,141917
fma_loop,20,0.001,16,5070873434000,5070873524791,5070873533875,9084,7458,2334,153166,162958
fma_loop,20,0.001,17,5070879781875,5070879852625,5070879859041,6416,7750,2292,130958,141000
fma_loop,20,0.001,18,5070886167750,5070886239833,5070886246125,6292,7417,2250,130750,140417
fma_loop,20,0.001,19,5070892547291,5070892641083,5070892647208,6125,8125,3416,162375,173916
fma_loop,20,0.001,20,5070899111458,5070899213000,5070899219541,6541,7709,2958,169708,180375
fma_loop,20,0.001,21,5070905756708,5070905835500,5070905842125,6625,8209,2708,141917,152834
fma_loop,20,0.001,22,5070912171750,5070912245666,5070912252000,6334,8875,2958,268834,280667
fma_loop,20,0.001,23,5070918724750,5070918821875,5070918828041,6166,8750,2584,166875,178209
fma_loop,20,0.001,24,5070925033500,5070925129875,5070925136416,6541,8292,2625,188250,199167
fma_loop,20,0.001,25,5070931477333,5070931569000,5070931575416,6416,8584,2791,162334,173709
fma_loop,20,0.001,26,5070938004541,5070938110583,5070938117250,6667,7416,2334,194333,204083
fma_loop,20,0.001,27,5070944427666,5070944522291,5070944528458,6167,7833,2292,164375,174500
fma_loop,20,0.001,28,5070950996250,5070951107583,5070951114750,7167,7500,2250,186167,195917
fma_loop,20,0.001,29,5070957586083,5070957658750,5070957665166,6416,7375,2584,136666,146625
fma_loop,20,0.001,30,5070964233750,5070964306375,5070964312791,6416,7708,2334,134208,144250
fma_loop,20,0.001,31,5070970557958,5070970762916,5070970769125,6209,7459,2750,266250,276459
fma_loop,20,0.001,32,5070976986541,5070977057791,5070977064125,6334,7375,2416,132292,142083
fma_loop,20,0.001,33,5070983299666,5070983373625,5070983380208,6583,7666,2667,135042,145375
fma_loop,20,0.001,34,5070989910208,5070989987166,5070989993416,6250,7625,2542,141292,151459
fma_loop,20,0.001,35,5070996508958,5070996613916,5070996620541,6625,7500,2750,181083,191333
fma_loop,20,0.001,36,5071002913416,5071002987000,5071002993375,6375,8625,2125,133959,144709
fma_loop,20,0.001,37,5071009274125,5071009351083,5071009357500,6417,8917,2750,137541,149208
fma_loop,20,0.001,38,5071015881791,5071015959000,5071015965291,6291,11709,2583,135333,149625
fma_loop,20,0.001,39,5071022211958,5071022288416,5071022294625,6209,8792,2625,135917,147334
fma_loop,0,0.01,0,5072031097833,5072031182125,5072031188625,6500,14959,6125,124541,145625
fma_loop,0,0.01,1,5072043041666,5072043505625,5072043513916,8291,45292,13083,489542,547917
fma_loop,0,0.01,2,5072055411208,5072055932166,5072055940333,8167,57958,30083,519125,607166
fma_loop,0,0.01,3,5072066391875,5072067009041,5072067017333,8292,68917,17041,624167,710125
fma_loop,0,0.01,4,5072078980541,5072079532958,5072079541250,8292,49084,15541,613959,678584
fma_loop,0,0.01,5,5072094510708,5072094970375,5072094978500,8125,41375,12708,521542,575625
fma_loop,0,0.01,6,5072110155041,5072110615041,5072110623416,8375,27792,9292,532583,569667
fma_loop,0,0.01,7,5072125791291,5072126265375,5072126273375,8000,33209,11125,578875,623209
fma_loop,0,0.01,8,5072141463750,5072142001791,5072142011208,9417,25750,8542,664708,699000
fma_loop,0,0.01,9,5072157212083,5072157690208,5072157699208,9000,21209,7541,549625,578375
fma_loop,0,0.01,10,5072172824458,5072173252166,5072173260458,8292,13375,5458,508667,527500
fma_loop,0,0.01,11,5072188427916,5072188898833,5072188908041,9208,29792,9417,558708,597917
fma_loop,0,0.01,12,5072204061000,5072204514083,5072204523333,9250,13583,4917,605083,623583
fma_loop,0,0.01,13,5072219723791,5072220123666,5072220132083,8417,11333,5042,480625,497000
fma_loop,0,0.01,14,5072235376666,5072236104541,5072236113833,9292,100459,24583,703083,828125
fma_loop,0,0.01,15,5072246541958,5072247182416,5072247191708,9292,60500,16333,682083,758916
fma_loop,0,0.01,16,5072261712500,5072262523083,5072262532208,9125,83166,27709,811250,922125
fma_loop,0,0.01,17,5072274861458,5072275552166,5072275561333,9167,87417,25750,712958,826125
fma_loop,0,0.01,18,5072288051500,5072288635333,5072288644666,9333,81250,19583,597875,698708
fma_loop,0,0.01,19,5072298996250,5072299615708,5072299624458,8750,62667,17458,647083,727208
fma_loop,0,0.01,20,5072314875250,5072315475625,5072315485208,9583,53958,15709,648333,718000
fma_loop,0,0.01,21,5072327013083,5072327703833,5072327712500,8667,84417,29291,706459,820167
fma_loop,0,0.01,22,5072343024666,5072343747125,5072343756083,8958,82875,28541,740625,852041
fma_loop,0,0.01,23,5072359053291,5072359706625,5072359715833,9208,80917,31708,717083,829708
fma_loop,0,0.01,24,5072375418833,5072376063250,5072376071708,8458,62667,17167,746125,825959
fma_loop,0,0.01,25,5072387341666,5072387960958,5072387969541,8583,60833,16459,658000,735292
fma_loop,0,0.01,26,5072403209958,5072403828250,5072403837125,8875,61583,17459,674958,754000
fma_loop,0,0.01,27,5072416103541,5072416732541,5072416741791,9250,55625,16208,657959,729792
fma_loop,0,0.01,28,5072431997625,5072432705500,5072432714791,9291,85750,27959,696666,810375
fma_loop,0,0.01,29,5072447935291,5072448569166,5072448578458,9292,55584,17041,709375,782000
fma_loop,0,0.01,30,5072462310166,5072462942208,5072462951083,8875,53125,16834,657125,727084
fma_loop,0,0.01,31,5072474050916,5072474656125,5072474665125,9000,56167,16875,646208,719250
fma_loop,0,0.01,32,5072489909041,5072490551500,5072490560666,9166,59416,17500,689667,766583
fma_loop,0,0.01,33,5072501026583,5072501642416,5072501651666,9250,58083,17209,644958,720250
fma_loop,0,0.01,34,5072516232875,5072516863083,5072516871666,8583,56833,16750,661209,734792
fma_loop,0,0.01,35,5072531603375,5072532238083,5072532247333,9250,55334,17750,664875,737959
fma_loop,0,0.01,36,5072547057250,5072547672583,5072547681791,9208,51167,16083,671417,738667
fma_loop,0,0.01,37,5072562351541,5072562985625,5072562994708,9083,61209,17666,683209,762084
fma_loop,0,0.01,38,5072575996208,5072576646916,5072576655541,8625,69709,18916,684084,772709
fma_loop,0,0.01,39,5072588086375,5072588804333,5072588813666,9333,92083,26250,715708,834041
fma_loop,1,0.01,0,5073596658625,5073596783458,5073596790041,6583,37500,14417,149791,201708
fma_loop,1,0.01,1,5073612928791,5073613095583,5073613102041,6458,52792,17916,186417,257125
fma_loop,1,0.01,2,5073627450041,5073627563541,5073627570083,6542,31583,9292,126041,166916
fma_loop,1,0.01,3,5073642488458,5073642601625,5073642607750,6125,31583,9000,130459,171042
fma_loop,1,0.01,4,5073658081166,5073658202416,5073658209041,6625,36083,9917,133958,179958
fma_loop,1,0.01,5,5073673843833,5073674231333,5073674240083,8750,28625,7666,430084,466375
fma_loop,1,0.01,6,5073690386625,5073690812166,5073690820791,8625,60875,19125,459792,539792
fma_loop,1,0.01,7,5073702133333,5073702527375,5073702536333,8958,46792,12042,412083,470917
fma_loop,1,0.01,8,5073717469333,5073717851791,5073717861458,9667,39333,9875,409500,458708
fma_loop,1,0.01,9,5073733893583,5073734262708,5073734271291,8583,31000,9541,419917,460458
fma_loop,1,0.01,10,5073750434791,5073750792375,5073750801083,8708,48292,11875,390333,450500
fma_loop,1,0.01,11,5073763991125,5073764365875,5073764374666,8791,37292,10333,414375,462000
fma_loop,1,0.01,12,5073779857250,5073780265583,5073780274500,8917,36875,10667,457500,505042
fma_loop,1,0.01,13,5073794172000,5073794559458,5073794568416,8958,34459,8708,425250,468417
fma_loop,1,0.01,14,5073806024541,5073806423666,5073806432666,9000,34958,9792,440875,485625
fma_loop,1,0.01,15,5073822540458,5073822949250,5073822958000,8750,44375,10250,436666,491291
fma_loop,1,0.01,16,5073838985958,5073839380208,5073839388833,8625,37792,9208,447292,494292
fma_loop,1,0.01,17,5073855448791,5073855827458,5073855836125,8667,31041,9209,426916,467166
fma_loop,1,0.01,18,5073867619458,5073867723958,5073867730416,6458,26250,8875,157084,192209
fma_loop,1,0.01,19,5073883655416,5073884035125,5073884043916,8791,32166,8834,448125,489125
fma_loop,1,0.01,20,5073896670208,5073897044833,5073897053916,9083,34125,9041,423375,466541
fma_loop,1,0.01,21,5073909508416,5073910013291,5073910022208,8917,48833,16458,534792,600083
fma_loop,1,0.01,22,5073923285875,5073923760791,5073923770125,9334,54709,18250,509583,582542
fma_loop,1,0.01,23,5073939829083,5073940217125,5073940225833,8708,32291,9042,416542,457875
fma_loop,1,0.01,24,5073956218250,5073956615291,5073956624458,9167,27167,8541,435917,471625
fma_loop,1,0.01,25,5073971469041,5073971588791,5073971595208,6417,31208,9292,134458,174958
fma_loop,1,0.01,26,5073982607791,5073982974916,5073982984333,9417,31416,10084,416041,457541
fma_loop,1,0.01,27,5073995521791,5073995756208,5073995762375,6167,43292,12042,231250,286584
fma_loop,1,0.01,28,5074010795708,5074011153208,5074011161875,8667,42666,9292,386917,438875
fma_loop,1,0.01,29,5074022721416,5074023085333,5074023093583,8250,35042,10791,430000,475833
fma_loop,1,0.01,30,5074039159625,5074039572458,5074039581333,8875,33375,8916,475584,517875
fma_loop,1,0.01,31,5074055760750,5074056248750,5074056257375,8625,52459,18333,505208,576000
fma_loop,1,0.01,32,5074071566083,5074071699875,5074071706625,6750,38209,12875,165166,216250
fma_loop,1,0.01,33,5074087576250,5074087656208,5074087662625,6417,17500,5750,109500,132750
fma_loop,1,0.01,34,5074103371541,5074103484375,5074103491041,6666,32500,10250,121625,164375
fma_loop,1,0.01,35,5074119625958,5074119766625,5074119773000,6375,48583,10709,133166,192458
fma_loop,1,0.01,36,5074135832541,5074136157083,5074136167500,10417,32083,10750,376458,419291
fma_loop,1,0.01,37,5074152402458,5074152874625,5074152882791,8166,60083,19583,528375,608041
fma_loop,1,0.01,38,5074166788791,5074167304666,5074167312666,8000,52125,16542,563250,631917
fma_loop,1,0.01,39,5074183520625,5074183988375,5074183997250,8875,66625,19458,505542,591625
fma_loop,5,0.01,0,5075195945958,5075196037458,5075196043875,6417,24584,7166,109417,141167
fma_loop,5,0.01,1,5075213159666,5075213257583,5075213263916,6333,27875,6042,118667,152584
fma_loop,5,0.01,2,5075229266958,5075229432333,5075229439375,7042,46583,13750,176750,237083
fma_loop,5,0.01,3,5075242052541,5075242136791,5075242142833,6042,20917,6708,107667,135292
fma_loop,5,0.01,4,5075257304833,5075257432083,5075257438625,6542,40916,7750,134125,182791
fma_loop,5,0.01,5,5075270329750,5075270419208,5075270425250,6042,23000,7167,110417,140584
fma_loop,5,0.01,6,5075284966083,5075285162375,5075285169083,6708,50500,15875,225708,292083
fma_loop,5,0.01,7,5075300011875,5075300202958,5075300209541,6583,57791,18750,220375,296916
fma_loop,5,0.01,8,5075317740125,5075318177500,5075318186541,9041,42083,13459,484916,540458
fma_loop,5,0.01,9,5075336110208,5075336492666,5075336501333,8667,36959,12708,429417,479084
fma_loop,5,0.01,10,5075355130583,5075355553083,5075355562166,9083,47334,15791,461292,524417
fma_loop,5,0.01,11,5075374320916,5075374513500,5075374520333,6833,50542,16541,230000,297083
fma_loop,5,0.01,12,5075392932083,5075393293166,5075393302000,8834,41333,13875,405167,460375
fma_loop,5,0.01,13,5075406228250,5075406387541,5075406394375,6834,40458,14250,198042,252750
fma_loop,5,0.01,14,5075423776208,5075423941958,5075423948500,6542,43417,13833,202834,260084
fma_loop,5,0.01,15,5075441620583,5075441973416,5075441981875,8459,42125,13167,391083,446375
fma_loop,5,0.01,16,5075459937208,5075460300875,5075460309750,8875,41041,13000,414084,468125
fma_loop,5,0.01,17,5075472754041,5075472916166,5075472922791,6625,40958,12750,206542,260250
fma_loop,5,0.01,18,5075489512333,5075489710166,5075489716708,6542,46625,16458,220542,283625
fma_loop,5,0.01,19,5075506964750,5075507066291,5075507072625,6334,26750,12166,128917,167833
fma_loop,5,0.01,20,5075524517500,5075524646041,5075524652541,6500,37833,13459,159916,211208
fma_loop,5,0.01,21,5075539826208,5075539996083,5075540002541,6458,43334,13916,206709,263959
fma_loop,5,0.01,22,5075557678375,5075558184541,5075558193791,9250,55334,17541,547917,620792
fma_loop,5,0.01,23,5075576027000,5075576367291,5075576376083,8792,36791,12417,389792,439000
fma_loop,5,0.01,24,5075594680166,5075595026416,5075595035708,9292,37417,13166,398709,449292
fma_loop,5,0.01,25,5075613557208,5075613692166,5075613698333,6167,40250,13708,167292,221250
fma_loop,5,0.01,26,5075631227291,5075631378666,5075631385166,6500,42292,14917,182625,239834
fma_loop,5,0.01,27,5075647884916,5075648018458,5075648025000,6542,37833,12917,180250,231000
fma_loop,5,0.01,28,5075661568208,5075661734125,5075661740666,6541,46833,14084,199375,260292
fma_loop,5,0.01,29,5075679292833,5075679435666,5075679442000,6334,45250,14625,175000,234875
fma_loop,5,0.01,30,5075700257166,5075700755125,5075700764083,8958,48333,11042,533500,592875
fma_loop,5,0.01,31,5075713696125,5075714072000,5075714081041,9041,42250,13416,417709,473375
fma_loop,5,0.01,32,5075732116208,5075732576583,5075732585375,8792,56125,17250,500625,574000
fma_loop,5,0.01,33,5075745577375,5075745744958,5075745750958,6000,17750,5750,192458,215958
fma_loop,5,0.01,34,5075761450833,5075761569750,5075761576291,6541,29625,8459,152291,190375
fma_loop,5,0.01,35,5075777868416,5075778024666,5075778031416,6750,44084,14125,193583,251792
fma_loop,5,0.01,36,5075795464250,5075795762125,5075795768625,6500,42542,13958,326500,383000
fma_loop,5,0.01,37,5075813879458,5075814386166,5075814394916,8750,62250,18958,545292,626500
fma_loop,5,0.01,38,5075831542875,5075832025750,5075832034833,9083,70417,17791,522000,610208
fma_loop,5,0.01,39,5075850807541,5075850940083,5075850946500,6417,43542,13417,157916,214875
fma_loop,20,0.01,0,5076871841541,5076871935666,5076871942041,6375,22500,9459,118041,150000
fma_loop,20,0.01,1,5076892730625,5076892858208,5076892864541,6333,45083,11292,145667,202042
fma_loop,20,0.01,2,5076910018458,5076910104333,5076910110541,6208,17666,6209,119500,143375
fma_loop,20,0.01,3,5076931722375,5076931855416,5076931861875,6459,37959,12833,167667,218459
fma_loop,20,0.01,4,5076952801916,5076952887833,5076952894250,6417,17000,5792,119667,142459
fma_loop,20,0.01,5,5076974686500,5076974785916,5076974792500,6584,26250,8166,122959,157375
fma_loop,20,0.01,6,5076994351541,5076994478375,5076994484708,6333,29167,8250,166625,204042
fma_loop,20,0.01,7,5077016141958,5077016266791,5077016273208,6417,35708,12208,164459,212375
fma_loop,20,0.01,8,5077037910958,5077038011750,5077038020125,8375,23042,7375,137833,168250
fma_loop,20,0.01,9,5077059918708,5077060037791,5077060044875,7084,23584,7583,160250,191417
fma_loop,20,0.01,10,5077080633916,5077080790875,5077080797583,6708,38375,14583,195334,248292
fma_loop,20,0.01,11,5077103108333,5077103257041,5077103263583,6542,34459,12541,186542,233542
fma_loop,20,0.01,12,5077125786958,5077125918833,5077125925208,6375,37333,13625,149458,200416
fma_loop,20,0.01,13,5077146485166,5077146569250,5077146575833,6583,13500,4333,140584,158417
fma_loop,20,0.01,14,5077166809958,5077166884583,5077166890875,6292,9917,2833,128333,141083
fma_loop,20,0.01,15,5077186838166,5077186910291,5077186916583,6292,9458,3250,123042,135750
fma_loop,20,0.01,16,5077206787583,5077206857916,5077206864416,6500,8625,3084,134375,146084
fma_loop,20,0.01,17,5077226928791,5077227007500,5077227014041,6541,8500,3208,153000,164708
fma_loop,20,0.01,18,5077247243125,5077247313000,5077247319208,6208,8125,3125,131458,142708
fma_loop,20,0.01,19,5077267472541,5077267558208,5077267564625,6417,8041,3167,149750,160958
fma_loop,20,0.01,20,5077287830458,5077287907375,5077287914041,6666,11000,3125,127500,141625
fma_loop,20,0.01,21,5077305511500,5077305589375,5077305595708,6333,10833,3292,137958,152083
fma_loop,20,0.01,22,5077326641333,5077326755125,5077326761916,6791,11750,4000,204167,219917
fma_loop,20,0.01,23,5077347744500,5077347863166,5077347869666,6500,12667,4041,215542,232250
fma_loop,20,0.01,24,5077369298250,5077369389458,5077369396208,6750,13083,4459,155875,173417
fma_loop,20,0.01,25,5077389300041,5077389393708,5077389400500,6792,14209,4583,155208,174000
fma_loop,20,0.01,26,5077410651458,5077410761291,5077410769958,8667,14791,4917,181500,201208
fma_loop,20,0.01,27,5077431821250,5077431915041,5077431921250,6209,23375,7333,122583,153291
fma_loop,20,0.01,28,5077449831625,5077449942333,5077449949000,6667,29500,9833,126292,165625
fma_loop,20,0.01,29,5077468391708,5077468512375,5077468518916,6541,28500,8458,145000,181958
fma_loop,20,0.01,30,5077489586833,5077489699375,5077489705708,6333,29708,9750,123083,162541
fma_loop,20,0.01,31,5077510279041,5077510367500,5077510373833,6333,22542,7792,109708,140042
fma_loop,20,0.01,32,5077530061500,5077530197291,5077530204041,6750,35042,8375,164583,208000
fma_loop,20,0.01,33,5077552683041,5077552783416,5077552790000,6584,27000,8875,124291,160166
fma_loop,20,0.01,34,5077575001541,5077575091375,5077575097583,6208,22458,7458,118125,148041
fma_loop,20,0.01,35,5077593622541,5077593712000,5077593718250,6250,21250,7000,118708,146958
fma_loop,20,0.01,36,5077615903375,5077615998208,5077616004833,6625,25084,7958,121083,154125
fma_loop,20,0.01,37,5077636227166,5077636352875,5077636359250,6375,30875,9542,143958,184375
fma_loop,20,0.01,38,5077658582791,5077658744583,5077658751666,7083,41083,15833,182167,239083
fma_loop,20,0.01,39,5077681239916,5077681376458,5077681382750,6292,39208,12334,169208,220750
fma_loop,0,0.1,0,5078692270083,5078692396875,5078692403458,6583,29542,9291,162667,201500
fma_loop,0,0.1,1,5078792816791,5078793648791,5078793658375,9584,144667,34958,802958,982583
fma_loop,0,0.1,2,5078896520500,5078897493333,5078897502666,9333,165959,32708,945167,1143834
fma_loop,0,0.1,3,5079007951791,5079008905041,5079008913916,8875,142375,39583,967625,1149583
fma_loop,0,0.1,4,5079118480958,5079119420083,5079119429875,9792,146334,39000,936541,1121875
fma_loop,0,0.1,5,5079229878208,5079230719375,5079230729541,10166,123250,33209,857666,1014125
fma_loop,0,0.1,6,5079334968416,5079335927708,5079335938750,11042,147333,46167,934000,1127500
fma_loop,0,0.1,7,5079440303250,5079441278750,5079441289208,10458,128834,33750,965500,1128084
fma_loop,0,0.1,8,5079545716166,5079546611458,5079546620791,9333,118583,32834,914541,1065958
fma_loop,0,0.1,9,5079656985208,5079657832000,5079657842875,10875,103458,29167,876750,1009375
fma_loop,0,0.1,10,5079763123916,5079764047458,5079764056458,9000,122000,30583,926000,1078583
fma_loop,0,0.1,11,5079873280833,5079874312125,5079874321583,9458,171084,47416,1001917,1220417
fma_loop,0,0.1,12,5079984779250,5079985660625,5079985669625,9000,136125,35708,887250,1059083
fma_loop,0,0.1,13,5080095724708,5080096586541,5080096595166,8625,123500,35042,881458,1040000
fma_loop,0,0.1,14,5080197883208,5080198794208,5080198803666,9458,141875,37834,902458,1082167
fma_loop,0,0.1,15,5080308419250,5080309283750,5080309292666,8916,152000,38584,812916,1003500
fma_loop,0,0.1,16,5080410524833,5080411552833,5080411562333,9500,158167,39458,1020417,1218042
fma_loop,0,0.1,17,5080517871333,5080518917791,5080518927083,9292,169125,43500,1025375,1238000
fma_loop,0,0.1,18,5080624144541,5080625249708,5080625258541,8833,174875,48667,1068750,1292292
fma_loop,0,0.1,19,5080735408583,5080736533958,5080736543208,9250,179834,48666,1092917,1321417
fma_loop,0,0.1,20,5080838937375,5080839943875,5080839952458,8583,154958,43709,997750,1196417
fma_loop,0,0.1,21,5080944805583,5080945873958,5080945882416,8458,164125,45125,1059334,1268584
fma_loop,0,0.1,22,5081054078833,5081055023833,5081055032958,9125,146667,39666,946417,1132750
fma_loop,0,0.1,23,5081162494041,5081163534541,5081163542875,8334,144041,39167,1053542,1236750
fma_loop,0,0.1,24,5081264710833,5081265591083,5081265599625,8542,135750,39416,891042,1066208
fma_loop,0,0.1,25,5081366117708,5081367118250,5081367127333,9083,225084,37083,900958,1163125
fma_loop,0,0.1,26,5081470640083,5081471186083,5081471194083,8000,54000,14459,567458,635917
fma_loop,0,0.1,27,5081576749541,5081577647416,5081577655458,8042,156167,37292,1050958,1244417
fma_loop,0,0.1,28,5081687064875,5081687951166,5081687959875,8709,129791,42792,898458,1071041
fma_loop,0,0.1,29,5081798446875,5081799235875,5081799245250,9375,115375,27375,771208,913958
fma_loop,0,0.1,30,5081908746250,5081910293416,5081910302666,9250,148167,601000,953208,1702375
fma_loop,0,0.1,31,5082015708916,5082016652250,5082016661625,9375,120458,31583,959542,1111583
fma_loop,0,0.1,32,5082123405583,5082123935541,5082123943500,7959,48833,14667,561125,624625
fma_loop,0,0.1,33,5082234222125,5082234800666,5082234809500,8834,47084,14041,740834,801959
fma_loop,0,0.1,34,5082345252583,5082346149750,5082346158916,9166,105583,30417,937958,1073958
fma_loop,0,0.1,35,5082454100458,5082455165666,5082455174916,9250,141833,45125,1028667,1215625
fma_loop,0,0.1,36,5082562426125,5082563353125,5082563362166,9041,122875,30708,932959,1086542
fma_loop,0,0.1,37,5082670174250,5082671180125,5082671188958,8833,147750,39667,984166,1171583
fma_loop,0,0.1,38,5082779867416,5082780642916,5082780652083,9167,119375,28167,753666,901208
fma_loop,0,0.1,39,5082884116666,5082885001666,5082885009791,8125,84584,42500,867166,994250
fma_loop,1,0.1,0,5083900591500,5083900710041,5083900716666,6625,26958,12458,139375,178791
fma_loop,1,0.1,1,5084005322666,5084005524458,5084005530833,6375,67916,20042,208292,296250
fma_loop,1,0.1,2,5084117210708,5084117457875,5084117464833,6958,67083,20834,274041,361958
fma_loop,1,0.1,3,5084225969208,5084226211333,5084226218083,6750,66750,20042,268542,355334
fma_loop,1,0.1,4,5084336485958,5084337024458,5084337033666,9208,68208,20375,585833,674416
fma_loop,1,0.1,5,5084447118333,5084447356000,5084447363041,7041,70750,21375,260750,352875
fma_loop,1,0.1,6,5084553720583,5084554119250,5084554125958,6708,87833,20542,441833,550208
fma_loop,1,0.1,7,5084658650916,5084658773583,5084658779750,6167,39625,9875,130958,180458
fma_loop,1,0.1,8,5084763494333,5084763625458,5084763632000,6542,48042,10291,127292,185625
fma_loop,1,0.1,9,5084873269250,5084873400208,5084873406500,6292,41417,10250,143125,194792
fma_loop,1,0.1,10,5084977748166,5084977883125,5084977889750,6625,41750,10042,146583,198375
fma_loop,1,0.1,11,5085081547625,5085081670291,5085081676833,6542,36000,9750,147875,193625
fma_loop,1,0.1,12,5085191974541,5085192225791,5085192232458,6667,76625,26792,254916,358333
fma_loop,1,0.1,13,5085303493625,5085303786291,5085303793250,6959,97459,32625,286125,416209
fma_loop,1,0.1,14,5085413637083,5085413777041,5085413783541,6500,47334,10875,139416,197625
fma_loop,1,0.1,15,5085518327875,5085518498833,5085518505208,6375,60084,13875,157750,231709
fma_loop,1,0.1,16,5085621934500,5085622066625,5085622073125,6500,38875,10291,134500,183666
fma_loop,1,0.1,17,5085731761125,5085731959083,5085731965833,6750,60042,15000,199625,274667
fma_loop,1,0.1,18,5085843439750,5085843693375,5085843700125,6750,70584,21333,273125,365042
fma_loop,1,0.1,19,5085947157125,5085947410500,5085947417333,6833,75000,21791,269084,365875
fma_loop,1,0.1,20,5086055509666,5086055761583,5086055768041,6458,77250,23416,260375,361041
fma_loop,1,0.1,21,5086167523458,5086167724333,5086167730541,6208,72334,19583,195750,287667
fma_loop,1,0.1,22,5086277298416,5086277517166,5086277524166,7000,73333,20667,226000,320000
fma_loop,1,0.1,23,5086389185666,5086389363458,5086389369708,6250,55291,16792,209000,281083
fma_loop,1,0.1,24,5086497065166,5086497243916,5086497250208,6292,58041,18667,204417,281125
fma_loop,1,0.1,25,5086599097333,5086599342958,5086599349583,6625,68708,26792,290666,386166
fma_loop,1,0.1,26,5086701164166,5086701380833,5086701387125,6292,74291,21459,220333,316083
fma_loop,1,0.1,27,5086806384041,5086806847500,5086806856541,9041,51791,13834,525166,590791
fma_loop,1,0.1,28,5086909278583,5086909522125,5086909528625,6500,74750,20750,254583,350083
fma_loop,1,0.1,29,5087016222583,5087016423000,5087016430208,7208,58208,17083,237375,312666
fma_loop,1,0.1,30,5087128073833,5087128282208,5087128288708,6500,69000,21208,214000,304208
fma_loop,1,0.1,31,5087230375791,5087230529291,5087230539000,9709,45459,17958,208375,271792
fma_loop,1,0.1,32,5087341719416,5087341833541,5087341840125,6584,24166,6334,177291,207791
fma_loop,1,0.1,33,5087447985416,5087448153291,5087448159791,6500,54709,16333,171083,242125
fma_loop,1,0.1,34,5087555449916,5087555672750,5087555679750,7000,76666,21917,244667,343250
