warmup_kind,K,sleep_s,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
fma_loop,20,0.001,10,132629144594458,132629144709250,132629144721458,12208,16416,5834,250750,273000
fma_loop,20,0.001,11,132629154432750,132629154589125,132629154598833,9708,18792,6875,282000,307667
fma_loop,20,0.001,12,132629164674500,132629164849250,132629164859125,9875,18708,8917,307792,335417
fma_loop,20,0.001,13,132629175003208,132629175135791,132629175147875,12084,19417,9500,258292,287209
fma_loop,20,0.001,14,132629185252958,132629185405250,132629185414125,8875,28875,8334,273750,310959
fma_loop,20,0.001,15,132629195589208,132629195741041,132629195750916,9875,19334,9000,279083,307417
fma_loop,20,0.001,16,132629206113750,132629206291625,132629206301125,9500,23042,8083,301792,332917
fma_loop,20,0.001,17,132629216246458,132629216395083,132629216403916,8833,23166,7500,292834,323500
fma_loop,20,0.001,18,132629226999208,132629227157458,132629227167083,9625,23083,8250,279167,310500
fma_loop,20,0.001,19,132629238432833,132629238636541,132629238646333,9792,29292,9541,302792,341625
fma_loop,20,0.001,20,132629248374583,132629248513291,132629248523166,9875,20916,7250,264542,292708
fma_loop,20,0.001,21,132629258101000,132629258217583,132629258226708,9125,18416,5917,231708,256041
fma_loop,20,0.001,22,132629268389875,132629268524083,132629268533708,9625,20292,6833,261292,288417
fma_loop,20,0.001,23,132629278920250,132629279087750,132629279097000,9250,23792,8292,306541,338625
fma_loop,20,0.001,24,132629289623833,132629289806041,132629289815500,9459,23083,8084,305333,336500
fma_loop,20,0.001,25,132629299973333,132629300129250,132629300137666,8416,31708,12333,274417,318458
fma_loop,20,0.001,26,132629311259166,132629311468833,132629311478958,10125,40666,10125,277875,328666
fma_loop,20,0.001,27,132629328106125,132629328238458,132629328247333,8875,29959,10083,176667,216709
fma_loop,20,0.001,28,132629337595000,132629337780291,132629337789500,9209,50541,10875,231542,292958
fma_loop,20,0.001,29,132629348529291,132629348737750,132629348747208,9458,39042,14042,282791,335875
fma_loop,20,0.001,30,132629360148375,132629360344875,132629360354541,9666,31917,11000,269625,312542
fma_loop,20,0.001,31,132629371318416,132629371521041,132629371530791,9750,37166,13125,267792,318083
fma_loop,20,0.001,32,132629383994500,132629384246291,132629384256333,10042,48750,18583,333209,400542
fma_loop,20,0.001,33,132629396119333,132629396360000,132629396369708,9708,46750,18833,326375,391958
fma_loop,20,0.001,34,132629408247708,132629408449500,132629408458958,9458,47209,18625,286833,352667
fma_loop,20,0.001,35,132629421438791,132629421685083,132629421695125,10042,50625,19042,321500,391167
fma_loop,20,0.001,36,132629434021166,132629434228458,132629434238416,9958,47208,18125,287500,352833
fma_loop,20,0.001,37,132629446308375,132629446536416,132629446546000,9584,47041,17834,308041,372916
fma_loop,20,0.001,38,132629458812083,132629459069708,132629459079416,9708,54625,18667,335708,409000
fma_loop,20,0.001,39,132629471421125,132629471664791,132629471674750,9959,54583,19250,320875,394708
fma_loop,0,0.01,0,132630481975916,132630482213916,132630482223875,9959,50667,18417,317833,386917
fma_loop,0,0.01,1,132630495182208,132630496041875,132630496055208,13333,104750,185500,837375,1127625
fma_loop,0,0.01,2,132630508987458,132630509666666,132630509680916,14250,97875,43667,764333,905875
fma_loop,0,0.01,3,132630522518041,132630523123541,132630523136916,13375,64791,24334,783166,872291
fma_loop,0,0.01,4,132630536103500,132630536815541,132630536829375,13834,88916,30750,805042,924708
fma_loop,0,0.01,5,132630549165375,132630549965125,132630549978916,13791,91625,24333,890042,1006000
fma_loop,0,0.01,6,132630562853666,132630563293791,132630563307541,13750,59250,16333,632958,708541
fma_loop,0,0.01,7,132630576184791,132630576726750,132630576740791,14041,29583,11792,740208,781583
fma_loop,0,0.01,8,132630588719041,132630589284000,132630589298041,14041,32875,14166,764459,811500
fma_loop,0,0.01,9,132630601884583,132630602721625,132630602737875,16250,158375,44041,867459,1069875
fma_loop,0,0.01,10,132630613565458,132630614278041,132630614291625,13584,90666,42417,810250,943333
fma_loop,0,0.01,11,132630627209833,132630627935250,132630627949500,14250,104500,44625,812291,961416
fma_loop,0,0.01,12,132630640826916,132630641638000,132630641652000,14000,122542,69458,907084,1099084
fma_loop,0,0.01,13,132630654883041,132630655745500,132630655759750,14250,119000,68875,956000,1143875
fma_loop,0,0.01,14,132630668646250,132630669180583,132630669195333,14750,25375,6916,733459,765750
fma_loop,0,0.01,15,132630681949708,132630682467708,132630682481791,14083,18166,6000,703542,727708
fma_loop,0,0.01,16,132630693701041,132630694161791,132630694175916,14125,15583,6209,655500,677292
fma_loop,0,0.01,17,132630706929250,132630707462791,132630707476875,14084,26333,8917,737000,772250
fma_loop,0,0.01,18,132630724769083,132630726016750,132630726031750,15000,270709,94250,1349500,1714459
fma_loop,0,0.01,19,132630744382666,132630744959083,132630744973708,14625,28416,10000,768917,807333
fma_loop,0,0.01,20,132630757746500,132630758245583,132630758260833,15250,30083,8333,682500,720916
fma_loop,0,0.01,21,132630771012000,132630771526541,132630771540625,14084,19875,8583,791584,820042
fma_loop,0,0.01,22,132630783142291,132630783735416,132630783751083,15667,57833,12084,737791,807708
fma_loop,0,0.01,23,132630796929875,132630797927583,132630797942000,14417,197625,70292,1015917,1283834
fma_loop,0,0.01,24,132630809904125,132630810715166,132630810729583,14417,124208,65709,901291,1091208
fma_loop,0,0.01,25,132630824168500,132630825913041,132630825926583,13542,119667,67417,1807333,1994417
fma_loop,0,0.01,26,132630839294750,132630840143541,132630840158041,14500,117083,63959,2154416,2335458
fma_loop,0,0.01,27,132630852563041,132630853469416,132630853483125,13709,133750,41334,1147666,1322750
fma_loop,0,0.01,28,132630873506208,132630874104708,132630874119666,14958,40750,13250,804875,858875
fma_loop,0,0.01,29,132630886925541,132630887462625,132630887476791,14166,23334,6916,729542,759792
fma_loop,0,0.01,30,132630900227083,132630900761333,132630900775291,13958,19042,6875,751500,777417
fma_loop,0,0.01,31,132630913541416,132630914051708,132630914065500,13792,17458,6625,720584,744667
fma_loop,0,0.01,32,132630926891375,132630927381875,132630927395916,14041,26083,10375,718375,754833
fma_loop,0,0.01,33,132630941144166,132630942449583,132630942463750,14167,251375,108625,1214625,1574625
fma_loop,0,0.01,34,132630957334166,132630958212708,132630958227416,14708,108958,72625,937209,1118792
fma_loop,0,0.01,35,132630970637416,132630971555041,132630971569750,14709,136500,77625,1003667,1217792
fma_loop,0,0.01,36,132630983975166,132630984972916,132630984986958,14042,106084,59458,1094208,1259750
fma_loop,0,0.01,37,132630996583375,132630997392125,132630997406666,14541,116959,53666,917792,1088417
fma_loop,0,0.01,38,132631008996541,132631009783291,132631009798416,15125,115167,49125,906750,1071042
fma_loop,0,0.01,39,132631021660250,132631022495583,132631022509375,13792,126958,41167,2544916,2713041
fma_loop,1,0.01,0,132632034173958,132632034335083,132632034343625,8542,28125,10500,227209,265834
fma_loop,1,0.01,1,132632048272416,132632048550000,132632048560250,10250,54500,21333,358125,433958
fma_loop,1,0.01,2,132632060120458,132632060340666,132632060350416,9750,31333,16292,325667,373292
fma_loop,1,0.01,3,132632073957000,132632074162166,132632074172083,9917,33542,11708,307542,352792
fma_loop,1,0.01,4,132632087735291,132632087942958,132632087952583,9625,27166,10500,343375,381041
fma_loop,1,0.01,5,132632101965791,132632102184375,132632102194500,10125,35750,14333,299667,349750
fma_loop,1,0.01,6,132632114970583,132632115168875,132632115178583,9708,27666,9959,279291,316916
fma_loop,1,0.01,7,132632126775500,132632127034166,132632127044208,10042,47334,17625,330000,394959
fma_loop,1,0.01,8,132632140756166,132632141085250,132632141095291,10041,72083,26084,388833,487000
fma_loop,1,0.01,9,132632155121708,132632155399750,132632155409541,9791,54333,21000,359584,434917
fma_loop,1,0.01,10,132632169366375,132632169623625,132632169633166,9541,59458,21833,349375,430666
fma_loop,1,0.01,11,132632183488875,132632183737916,132632183747583,9667,51416,18917,330958,401291
fma_loop,1,0.01,12,132632197668500,132632197917708,132632197927666,9958,52916,19292,323250,395458
fma_loop,1,0.01,13,132632211932291,132632212176583,132632212186458,9875,52000,21500,337917,411417
fma_loop,1,0.01,14,132632224553666,132632224808125,132632224817416,9291,53708,21333,327792,402833
fma_loop,1,0.01,15,132632236543333,132632236784541,132632236794250,9709,50750,12458,272667,335875
fma_loop,1,0.01,16,132632248895083,132632249160333,132632249169791,9458,57042,20333,328417,405792
fma_loop,1,0.01,17,132632262960625,132632263206958,132632263217041,10083,52667,18958,398125,469750
fma_loop,1,0.01,18,132632276405333,132632276667958,132632276678000,10042,56708,20334,336833,413875
fma_loop,1,0.01,19,132632289359125,132632289642250,132632289651416,9166,51167,19291,385834,456292
fma_loop,1,0.01,20,132632303565791,132632303810333,132632303819958,9625,51167,18500,327791,397458
fma_loop,1,0.01,21,132632317329166,132632317581500,132632317591541,10041,55084,18750,327333,401167
fma_loop,1,0.01,22,132632330899250,132632331479958,132632331488916,8958,51791,18584,671041,741416
fma_loop,1,0.01,23,132632345603375,132632346027250,132632346037000,9750,61750,21417,575500,658667
fma_loop,1,0.01,24,132632358585250,132632358838125,132632358848166,10041,54250,18625,333667,406542
fma_loop,1,0.01,25,132632372903416,132632373247166,132632373256125,8959,105875,42917,371500,520292
fma_loop,1,0.01,26,132632387119958,132632387363541,132632387373291,9750,50958,18833,329667,399458
fma_loop,1,0.01,27,132632399761083,132632400009583,132632400019625,10042,55291,19917,327500,402708
fma_loop,1,0.01,28,132632412724000,132632412978208,132632412988250,10042,58041,20834,324500,403375
fma_loop,1,0.01,29,132632426914916,132632427164833,132632427174333,9500,51167,18333,327750,397250
fma_loop,1,0.01,30,132632440871791,132632441214416,132632441224458,10042,75750,26042,401625,503417
fma_loop,1,0.01,31,132632453196416,132632453446958,132632453456625,9667,50833,19042,329250,399125
fma_loop,1,0.01,32,132632467251333,132632467503500,132632467513541,10041,53250,19125,331291,403666
fma_loop,1,0.01,33,132632478823166,132632479064625,132632479075291,10666,51875,19917,375500,447292
fma_loop,1,0.01,34,132632490690791,132632491008208,132632491017958,9750,67375,24708,376750,468833
fma_loop,1,0.01,35,132632504730333,132632504975500,132632504985500,10000,51083,19292,325041,395416
fma_loop,1,0.01,36,132632517362666,132632517616791,132632517626833,10042,54000,19333,323000,396333
fma_loop,1,0.01,37,132632531452250,132632531698125,132632531707791,9666,53959,19583,319625,393167
fma_loop,1,0.01,38,132632543417708,132632543674458,132632543684208,9750,59792,20708,377292,457792
fma_loop,1,0.01,39,132632556068916,132632556398666,132632556408416,9750,62125,43250,406625,512000
fma_loop,5,0.01,0,132633571198208,132633571339625,132633571348625,9000,28208,10084,231583,269875
fma_loop,5,0.01,1,132633587216750,132633587451625,132633587461583,9958,52000,18917,310833,381750
fma_loop,5,0.01,2,132633601949791,132633602179750,132633602189500,9750,40791,17375,334875,393041
fma_loop,5,0.01,3,132633617472958,132633617656500,132633617665958,9458,24875,9208,285334,319417
fma_loop,5,0.01,4,132633633464625,132633633669875,132633633679666,9791,42208,14333,267084,323625
fma_loop,5,0.01,5,132633649773000,132633650013500,132633650023458,9958,48625,17542,322125,388292
fma_loop,5,0.01,6,132633665710416,132633665904875,132633665914916,10041,29375,11042,275208,315625
fma_loop,5,0.01,7,132633682195750,132633682434875,132633682444541,9666,51167,17750,321167,390084
fma_loop,5,0.01,8,132633698256250,132633698497583,132633698507250,9667,48167,19167,324000,391334
fma_loop,5,0.01,9,132633714478583,132633714719791,132633714729500,9709,51334,19375,318083,388792
fma_loop,5,0.01,10,132633730358625,132633730601125,132633730611041,9916,48083,18667,324500,391250
fma_loop,5,0.01,11,132633743296333,132633743440291,132633743450041,9750,16042,4791,248000,268833
fma_loop,5,0.01,12,132633758712416,132633758840250,132633758849041,8791,17875,6333,291750,315958
fma_loop,5,0.01,13,132633774814541,132633775062750,132633775073416,10666,57834,17250,305083,380167
fma_loop,5,0.01,14,132633790414208,132633790570333,132633790580333,10000,17958,5917,274375,298250
fma_loop,5,0.01,15,132633805811125,132633805933041,132633805941791,8750,20541,6667,248542,275750
fma_loop,5,0.01,16,132633821170750,132633821367458,132633821377458,10000,19750,9333,326750,355833
fma_loop,5,0.01,17,132633837254041,132633837436541,132633837446666,10125,37625,10292,241500,289417
fma_loop,5,0.01,18,132633851454958,132633851692250,132633851701458,9208,52625,19375,319666,391666
fma_loop,5,0.01,19,132633866651875,132633866847041,132633866857000,9959,24000,8667,309125,341792
fma_loop,5,0.01,20,132633881157666,132633881424250,132633881433958,9708,58667,20667,370083,449417
fma_loop,5,0.01,21,132633895930625,132633896167875,132633896177875,10000,49875,18459,315291,383625
fma_loop,5,0.01,22,132633911767458,132633912001125,132633912011125,10000,50541,18292,315542,384375
fma_loop,5,0.01,23,132633931323250,132633931537375,132633931547125,9750,38167,12708,293750,344625
fma_loop,5,0.01,24,132633947542916,132633947820458,132633947830083,9625,64541,21917,340583,427041
fma_loop,5,0.01,25,132633963881333,132633964121250,132633964131291,10041,51542,18041,320834,390417
fma_loop,5,0.01,26,132633979730750,132633979907208,132633979916666,9458,29500,11334,284583,325417
fma_loop,5,0.01,27,132633994515500,132633994691375,132633994701041,9666,28083,10625,242750,281458
fma_loop,5,0.01,28,132634008223125,132634008423416,132634008433708,10292,38208,14042,262583,314833
fma_loop,5,0.01,29,132634023903625,132634024076083,132634024085791,9708,26542,9250,252375,288167
fma_loop,5,0.01,30,132634040214458,132634040479125,132634040489208,10083,51459,21125,346250,418834
fma_loop,5,0.01,31,132634058593208,132634058858791,132634058868250,9459,61500,19292,333083,413875
fma_loop,5,0.01,32,132634074222500,132634074428458,132634074438916,10458,22834,7625,326833,357292
fma_loop,5,0.01,33,132634089647625,132634089804791,132634089814250,9459,23208,7625,252709,283542
fma_loop,5,0.01,34,132634105635375,132634105845333,132634105855500,10167,44708,12500,300625,357833
fma_loop,5,0.01,35,132634122023791,132634122255375,132634122264916,9541,52292,18958,323458,394708
fma_loop,5,0.01,36,132634137696041,132634138025166,132634138035000,9834,116125,20083,352667,488875
fma_loop,5,0.01,37,132634153972958,132634154403500,132634154412833,9333,151083,14917,435208,601208
fma_loop,5,0.01,38,132634171463166,132634171736583,132634171746375,9792,57458,19375,341667,418500
fma_loop,5,0.01,39,132634187719875,132634187960666,132634187970375,9709,50500,18125,320500,389125
fma_loop,20,0.01,0,132635205333958,132635205747458,132635205756458,9000,34084,11916,473917,519917
fma_loop,20,0.01,1,132635230450791,132635230688958,132635230698583,9625,52542,21208,327125,400875
fma_loop,20,0.01,2,132635251480416,132635251627708,132635251639833,12125,33542,8708,261834,304084
fma_loop,20,0.01,3,132635274817666,132635275024291,132635275033291,9000,43250,16791,252125,312166
fma_loop,20,0.01,4,132635299868375,132635300104500,132635300114250,9750,56625,20000,328166,404791
fma_loop,20,0.01,5,132635324822750,132635325092083,132635325101833,9750,53459,19416,335375,408250
fma_loop,20,0.01,6,132635347383041,132635347575916,132635347586041,10125,27416,8834,287791,324041
fma_loop,20,0.01,7,132635371575333,132635371832666,132635371842416,9750,66458,20792,307083,394333
fma_loop,20,0.01,8,132635396241458,132635396506208,132635396515750,9542,86709,14250,269416,370375
fma_loop,20,0.01,9,132635419442666,132635419599708,132635419609416,9708,30750,12250,216833,259833
fma_loop,20,0.01,10,132635443845250,132635444129000,132635444138791,9791,61333,20250,1325334,1406917
fma_loop,20,0.01,11,132635467244875,132635467476125,132635467485458,9333,56333,20375,287334,364042
fma_loop,20,0.01,12,132635489713958,132635489988250,132635489997208,8958,80292,20125,333375,433792
fma_loop,20,0.01,13,132635513447333,132635513619375,132635513628708,9333,31083,10750,240500,282333
fma_loop,20,0.01,14,132635537298208,132635537534125,132635537543708,9583,50917,19333,295167,365417
fma_loop,20,0.01,15,132635562727125,132635562970166,132635562979916,9750,54958,19417,295666,370041
fma_loop,20,0.01,16,132635585433958,132635585673625,132635585683416,9791,52125,18584,302541,373250
fma_loop,20,0.01,17,132635610191458,132635610367875,132635610377500,9625,24875,6958,280792,312625
fma_loop,20,0.01,18,132635629563000,132635629748583,132635629758208,9625,25334,7875,303791,337000
fma_loop,20,0.01,19,132635652165291,132635652315458,132635652324125,8667,42709,93000,150375,286084
fma_loop,20,0.01,20,132635674874458,132635675087583,132635675098000,10417,44291,13959,265041,323291
fma_loop,20,0.01,21,132635699221083,132635699436250,132635699446166,9916,54000,16083,262834,332917
fma_loop,20,0.01,22,132635720751625,132635720931458,132635720941333,9875,38375,11458,218958,268791
fma_loop,20,0.01,23,132635741957291,132635742166625,132635742176625,10000,35792,10625,283083,329500
fma_loop,20,0.01,24,132635766115833,132635766347958,132635766357916,9958,49375,18000,313667,381042
fma_loop,20,0.01,25,132635787256916,132635787459416,132635787469125,9709,27541,10250,276584,314375
fma_loop,20,0.01,26,132635811277625,132635811511333,132635811520875,9542,50458,17750,316333,384541
fma_loop,20,0.01,27,132635834192666,132635834392625,132635834402666,10041,47667,18250,282500,348417
fma_loop,20,0.01,28,132635858282750,132635858526833,132635858536625,9792,54375,19792,332541,406708
fma_loop,20,0.01,29,132635882366916,132635882607416,132635882617375,9959,49750,18375,319500,387625
fma_loop,20,0.01,30,132635906485916,132635906791000,132635906800583,9583,84250,20916,616167,721333
fma_loop,20,0.01,31,132635934094250,132635934244458,132635934253333,8875,29083,10583,227875,267541
fma_loop,20,0.01,32,132635957591333,132635957843958,132635957854000,10042,48667,18125,338500,405292
fma_loop,20,0.01,33,132635982202666,132635982430833,132635982440666,9833,48916,17125,311375,377416
fma_loop,20,0.01,34,132636009168916,132636009316708,132636009325291,8583,37834,11875,220958,270667
fma_loop,20,0.01,35,132636035947916,132636036657958,132636036671250,13292,84125,21375,807333,912833
fma_loop,20,0.01,36,132636061001541,132636061206541,132636061216250,9709,34167,11333,303584,349084
fma_loop,20,0.01,37,132636082810750,132636082972416,132636082982041,9625,21541,8084,276250,305875
fma_loop,20,0.01,38,132636106010791,132636106148875,132636106157291,8416,26375,8958,281292,316625
fma_loop,20,0.01,39,132636126229375,132636126374208,132636126382500,8292,34000,11667,184958,230625
fma_loop,0,0.1,0,132637134685375,132637134883333,132637134893250,9917,20833,10583,318292,349708
fma_loop,0,0.1,1,132637236172375,132637240329250,132637240343666,14416,420584,40250,3911833,4372667
fma_loop,0,0.1,2,132637345679583,132637347256875,132637347272333,15458,62750,15500,1718375,1796625
fma_loop,0,0.1,3,132637452919708,132637454933666,132637454946833,13167,215291,60250,1950292,2225833
fma_loop,0,0.1,4,132637557546666,132637559685583,132637559705875,20292,239125,79000,2059750,2377875
fma_loop,0,0.1,5,132637663264000,132637664316083,132637664331666,15583,215417,49208,1008875,1273500
fma_loop,0,0.1,6,132637769787291,132637771665166,132637771684208,19042,131084,53375,1935333,2119792
fma_loop,0,0.1,7,132637876637666,132637878707166,132637878727291,20125,215709,80208,2016542,2312459
fma_loop,0,0.1,8,132637984391875,132637986318958,132637986338208,19250,219708,54792,1898625,2173125
fma_loop,0,0.1,9,132638091875875,132638092743375,132638092758166,14791,95917,23625,963625,1083167
fma_loop,0,0.1,10,132638198277375,132638200171750,132638200186500,14750,179334,76041,1924709,2180084
fma_loop,0,0.1,11,132638305427500,132638306451708,132638306466541,14833,249083,67084,1020875,1337042
fma_loop,0,0.1,12,132638411450166,132638413393500,132638413407291,13791,123041,45917,2107833,2276791
fma_loop,0,0.1,13,132638518979791,132638520762916,132638520776750,13834,120709,60916,1852500,2034125
fma_loop,0,0.1,14,132638624011000,132638624611750,132638624625625,13875,74541,16917,724958,816416
fma_loop,0,0.1,15,132638730157750,132638732278625,132638732299000,20375,183791,56000,2122167,2361958
fma_loop,0,0.1,16,132638835941500,132638837180666,132638837196083,15417,263917,149166,1075625,1488708
fma_loop,0,0.1,17,132638942857750,132638944996083,132638945010750,14667,244791,60292,2061375,2366458
fma_loop,0,0.1,18,132639050526500,132639052655375,132639052675875,20500,244791,66084,2034083,2344958
fma_loop,0,0.1,19,132639157444708,132639158474125,132639158493791,19666,250917,88500,920500,1259917
fma_loop,0,0.1,20,132639263505666,132639265792500,132639265805708,13208,175041,36459,2256750,2468250
fma_loop,0,0.1,21,132639371239041,132639372988125,132639373002541,14416,147958,46208,1806917,2001083
fma_loop,0,0.1,22,132639476464708,132639478320458,132639478335125,14667,122542,34917,1938083,2095542
fma_loop,0,0.1,23,132639583793250,132639586040208,132639586053333,13125,100417,28042,2549666,2678125
fma_loop,0,0.1,24,132639690110833,132639692261791,132639692278791,17000,380875,63166,1964459,2408500
fma_loop,0,0.1,25,132639797129458,132639798217041,132639798232250,15209,270625,72708,974958,1318291
fma_loop,0,0.1,26,132639903203291,132639905293125,132639905311666,18541,182167,52750,2109708,2344625
fma_loop,0,0.1,27,132640009836000,132640011724625,132640011739375,14750,131084,55291,1938709,2125084
fma_loop,0,0.1,28,132640112580708,132640113697083,132640113713291,16208,291166,89542,988333,1369041
fma_loop,0,0.1,29,132640218933625,132640220892541,132640220907208,14667,179375,77542,1927875,2184792
fma_loop,0,0.1,30,132640326668625,132640327916666,132640327937791,21125,289042,78750,1137167,1504959
fma_loop,0,0.1,31,132640433554041,132640435435791,132640435451000,15209,155666,60042,1888125,2103833
fma_loop,0,0.1,32,132640537904458,132640540174208,132640540188750,14542,230625,86541,2391125,2708291
fma_loop,0,0.1,33,132640644567000,132640645509583,132640645526708,17125,190958,74042,919750,1184750
fma_loop,0,0.1,34,132640751011583,132640751639250,132640751653333,14083,80583,19417,760708,860708
fma_loop,0,0.1,35,132640857095083,132640858803750,132640858821458,17708,88750,26250,1801167,1916167
fma_loop,0,0.1,36,132640964366791,132640966296041,132640966310708,14667,186083,78667,1878667,2143417
fma_loop,0,0.1,37,132641068086625,132641068262500,132641068300750,38250,47416,13167,314667,375250
fma_loop,0,0.1,38,132641173599500,132641174153791,132641174165625,11834,47333,17833,755875,821041
fma_loop,0,0.1,39,132641279057583,132641279975708,132641279991750,16042,197750,65042,961541,1224333
fma_loop,1,0.1,0,132642291955958,132642292145958,132642292155666,9708,36875,9917,264417,311209
fma_loop,1,0.1,1,132642397267500,132642397501041,132642397511083,10042,40583,13125,292333,346041
fma_loop,1,0.1,2,132642502111416,132642502440833,132642502451291,10458,74500,22125,393000,489625
fma_loop,1,0.1,3,132642606692041,132642606903166,132642606912958,9792,35042,10750,313000,358792
fma_loop,1,0.1,4,132642714694083,132642715017750,132642715028083,10333,74417,25792,377666,477875
fma_loop,1,0.1,5,132642821530791,132642821751625,132642821761708,10083,26375,11375,336750,374500
fma_loop,1,0.1,6,132642929924708,132642930267166,132642930276583,9417,74209,22166,410667,507042
fma_loop,1,0.1,7,132643035558250,132643036300250,132643036309666,9416,411708,33500,453375,898583
fma_loop,1,0.1,8,132643142038541,132643142391250,132643142401541,10291,106958,27875,389125,523958
fma_loop,1,0.1,9,132643243955125,132643244157208,132643244167166,9958,28959,8625,296208,333792
fma_loop,1,0.1,10,132643352097666,132643352400250,132643352410875,10625,66750,25709,375583,468042
fma_loop,1,0.1,11,132643458985125,132643459301333,132643459311916,10583,82208,24292,368208,474708
fma_loop,1,0.1,12,132643563390875,132643563540666,132643563640916,100250,35459,12583,324542,372584
fma_loop,1,0.1,13,132643670681500,132643670973791,132643670982166,8375,63750,22167,362917,448834
fma_loop,1,0.1,14,132643777542916,132643777848791,132643777858833,10042,66792,22333,372375,461500
fma_loop,1,0.1,15,132643882885333,132643883192666,132643883202458,9792,69250,17083,345917,432250
fma_loop,1,0.1,16,132643991213208,132643991629791,132643991639125,9334,113042,34583,412833,560458
fma_loop,1,0.1,17,132644095002166,132644095323750,132644095334291,10541,74875,24542,399833,499250
fma_loop,1,0.1,18,132644203327250,132644203708083,132644203717625,9542,90708,32000,419709,542417
fma_loop,1,0.1,19,132644309109125,132644309342208,132644309352500,10292,50084,13625,297750,361459
fma_loop,1,0.1,20,132644417566583,132644417919791,132644417929875,10084,95959,26625,388500,511084
fma_loop,1,0.1,21,132644525944208,132644526299416,132644526308708,9292,93042,29917,372791,495750
fma_loop,1,0.1,22,132644631373625,132644631641375,132644631651208,9833,56250,16916,371792,444958
fma_loop,1,0.1,23,132644739115666,132644739349625,132644739359041,9416,46292,15167,336833,398292
fma_loop,1,0.1,24,132644847380916,132644847713416,132644847723708,10292,81625,24500,382458,488583
fma_loop,1,0.1,25,132644950526500,132644950818125,132644950828166,10041,58875,20625,363959,443459
fma_loop,1,0.1,26,132645057833041,132645058183333,132645058193375,10042,88750,24250,363000,476000
fma_loop,1,0.1,27,132645163342208,132645163654166,132645163663916,9750,66000,21542,385750,473292
fma_loop,1,0.1,28,132645269638375,132645269890916,132645269900833,9917,57083,15167,296750,369000
fma_loop,1,0.1,29,132645377297625,132645377601916,132645377611958,10042,68250,23458,368750,460458
fma_loop,1,0.1,30,132645483920708,132645484205375,132645484215125,9750,59125,23542,346375,429042
fma_loop,1,0.1,31,132645590703583,132645590925708,132645590935416,9708,35959,13541,324500,374000
fma_loop,1,0.1,32,132645699177958,132645699469666,132645699480583,10917,63500,17208,319333,400041
fma_loop,1,0.1,33,132645804140583,132645804453000,132645804462666,9666,60833,22125,390000,472958
fma_loop,1,0.1,34,132645910844625,132645911148250,132645911158166,9916,63375,21042,393166,477583
fma_loop,1,0.1,35,132646014653833,132646014947333,132646014956958,9625,66292,21875,353875,442042
fma_loop,1,0.1,36,132646119888458,132646120109041,132646120118666,9625,41500,11583,312708,365791
fma_loop,1,0.1,37,132646228150916,132646228443166,132646228453041,9875,61416,23792,343792,429000
fma_loop,1,0.1,38,132646334094041,132646334357041,132646334367083,10042,63250,15791,331292,410333
fma_loop,1,0.1,39,132646442479250,132646442866041,132646442875708,9667,99500,31625,411459,542584
fma_loop,5,0.1,0,132647453688166,132647453842916,132647453851875,8959,29583,10792,226708,267083
fma_loop,5,0.1,1,132647562487166,132647562643333,132647562652958,9625,34542,10291,254792,299625
fma_loop,5,0.1,2,132647667312416,132647667630083,132647667640333,10250,66417,30833,359875,457125
fma_loop,5,0.1,3,132647776324375,132647776544583,132647776555291,10708,39333,14042,278958,332333
fma_loop,5,0.1,4,132647883152541,132647883373916,132647883383958,10042,41084,11875,287541,340500
fma_loop,5,0.1,5,132647993544916,132647993889416,132647993899458,10042,91583,20333,377584,489500
fma_loop,5,0.1,6,132648100089250,132648100303208,132648100313583,10375,43833,13083,273417,330333
fma_loop,5,0.1,7,132648209934416,132648210198916,132648210208916,10000,54375,18000,341125,413500
fma_loop,5,0.1,8,132648318739916,132648318985583,132648318995250,9667,51834,18958,322500,393292
fma_loop,5,0.1,9,132648428953416,132648429150750,132648429160041,9291,43916,15792,267333,327041
fma_loop,5,0.1,10,132648538006208,132648538217416,132648538227333,9917,31625,11083,321917,364625
fma_loop,5,0.1,11,132648647551750,132648647771583,132648647781375,9792,42500,13084,271500,327084
fma_loop,5,0.1,12,132648752136083,132648752288041,132648752298000,9959,32250,8916,254584,295750
fma_loop,5,0.1,13,132648862340208,132648863659333,132648863668500,9167,58792,17000,1410125,1485917
fma_loop,5,0.1,14,132648969236833,132648969513166,132648969522916,9750,57750,20667,340000,418417
fma_loop,5,0.1,15,132649073185791,132649073380458,132649073390875,10417,30584,13708,313917,358209
fma_loop,5,0.1,16,132649183446958,132649183717416,132649183727625,10209,57750,22583,343167,423500
fma_loop,5,0.1,17,132649293695125,132649293982125,132649293992750,10625,66291,19917,348208,434416
fma_loop,5,0.1,18,132649400872541,132649401132833,132649401142500,9667,53500,21125,333667,408292
fma_loop,5,0.1,19,132649510747291,132649510995625,132649511006250,10625,53917,19167,319625,392709
fma_loop,5,0.1,20,132649614348166,132649614509583,132649614519458,9875,24375,8000,282333,314708
fma_loop,5,0.1,21,132649727142791,132649727374208,132649727384291,10083,40959,14333,294125,349417
fma_loop,5,0.1,22,132649831526333,132649831709708,132649831719750,10042,20959,5958,303667,330584
